district,type,address,land_size,purpose,date,pen,level,floor_num,build_state,use,material,complete_yr,total_size,room,hall,health,compartmented,manage,furniture,PRICE,unit_PRICE,berth,berth_size,berth_price,note,serial_num,lat,lng
內湖區,建物,臺北市內湖區成功路三段187巷35弄1~30號,0.0,住,1050407,土地0建物1車位0,三層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690331.0,81.75,3,2,1,有,無,有,20000,245.0,,0.0,0,,RPRNMLNJNHLFFCA67CC,25.0794359,121.5918696
內湖區,建物,臺北市內湖區民權東路六段280巷1~30號,0.0,住,1050411,土地0建物1車位0,地下一層,9.0,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,860812.0,36.63,0,1,2,有,有,有,16500,450.0,,0.0,0,管理費831元/月,RPSNMLNJNHLFFCA77CC,25.0712658,121.6061279
中山區,建物,臺北市中山區大直街2巷31~60號,0.0,住,1050412,土地0建物1車位0,一層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,860514.0,43.51,0,0,0,無,無,有,18000,414.0,,0.0,0,,RPUNMLNJNHLFFCA97CC,25.0809089,121.5450062
內湖區,建物,臺北市內湖區民權東路六段123巷34弄1~30號,0.0,住,1050416,土地0建物1車位1,十層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040724.0,190.57,3,2,2,有,有,有,50000,262.0,坡道平面,0.0,0,車位樓層B2：23號，管理費合計：6264元/月。(房：5764元/月+車位：500元/月),RPXNMLNJNHLFFCA28CC,25.0705428,121.5923482
中山區,建物,臺北市中山區民生東路二段61~90號,0.0,商,1050417,土地0建物1車位0,七層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,690314.0,60.34,2,1,1,有,有,有,25000,414.0,,0.0,0,,RPOOMLNJNHLFFCA47CC,25.0581353,121.5296493
內湖區,建物,臺北市內湖區康寧路一段211~240號,0.0,住,1050422,土地0建物1車位0,四層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,681018.0,66.12,2,1,2,有,無,有,19000,287.0,,0.0,0,,RPQNMLOJNHLFFCA67CC,25.0786976,121.5974497
內湖區,建物,臺北市內湖區新湖一路121~150號,0.0,工,1050503,土地0建物1車位2,六層,7.0,廠辦,見其他登記事項,鋼筋混凝土造,980623.0,280.57,0,0,0,無,有,無,82000,292.0,坡道平面,0.0,0,,RPSNMLOJNHLFFCA87CC,25.0587548,121.5762832
中山區,建物,臺北市中山區林森北路571~600號,0.0,商,1050410,土地0建物1車位0,八層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000726.0,147.9,2,2,2,有,有,有,69000,467.0,,0.0,0,含管理費。,RPTNMLOJNHLFFCA97CC,25.0649087,121.5256777
中山區,建物,臺北市中山區建國北路二段1~30號,0.0,住,1050411,土地0建物1車位0,三層,14.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,950713.0,78.51,1,2,1,有,有,有,50000,637.0,,0.0,0,,RPUNMLOJNHLFFCA08CC,25.0523809,121.5371887
中山區,建物,臺北市中山區長春路151~180號,0.0,商,1050331,土地0建物1車位0,四層,12.0,辦公商業大樓,商業用,鋼筋混凝土造,860925.0,928.78,0,0,0,無,無,有,379296,408.0,,0.0,0,辦公室,RPQOMLOJNHLFFCA77CC,25.0548153,121.5331665
中山區,建物,臺北市中山區民權西路1~30號,0.0,商,1050429,土地0建物1車位0,一層,10.0,店面(店鋪),見使用執照,鋼筋混凝土造,680915.0,108.7,0,0,0,無,有,無,157500,1449.0,,0.0,0,"本案標的只承租部份範圍,面積為108.7平方公尺",RPSOMLOJNHLFFCA97CC,25.0629781,121.5221977
中山區,建物,臺北市中山區民權東路二段121~150號,0.0,商,1050418,土地0建物1車位0,十層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,710624.0,59.57,2,1,1,有,有,有,32000,537.0,,0.0,0,,RPTOMLOJNHLFFCA08CC,25.0626361,121.5345646
內湖區,建物,臺北市內湖區石潭路31~60號,0.0,其他,1050428,土地0建物1車位1,九層,14.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1001124.0,279.3,3,2,2,有,有,有,123170,441.0,坡道平面,25.44,0,,RPUOMLOJNHLFFCA18CC,25.0626437,121.5860211
中山區,建物,臺北市中山區民權西路9巷1~30號,0.0,商,1050419,土地0建物1車位0,二層,14.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011112.0,80.21000000000002,1,1,1,有,有,有,45000,561.0,,0.0,0,,RPPPMLOJNHLFFCA77CC,25.0632923,121.5219717
中山區,建物,臺北市中山區中山北路二段77巷1~30號,0.0,商,1050420,土地0建物1車位0,十二層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,981027.0,113.62,3,1,1,有,有,有,50000,440.0,,0.0,0,,RPSPMLOJNHLFFCA08CC,25.0576603,121.5230347
內湖區,建物,臺北市內湖區金龍路61~90號,0.0,住,1050420,土地0建物1車位0,地下層,5.0,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,770502.0,129.49,0,0,0,無,無,有,30000,232.0,,0.0,0,,RPTPMLOJNHLFFCA18CC,25.0850724,121.5930424
中山區,建物,臺北市中山區中山北路二段115巷1~30號,0.0,商,1050422,土地0建物1車位0,七層,17.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,791019.0,120.33,3,1,2,有,有,有,47495,395.0,,0.0,0,,RPUPMLOJNHLFFCA28CC,25.0609764,121.523467
中山區,建物,臺北市中山區新生北路二段31巷1~30號,0.0,住,1050420,土地0建物1車位0,一層,5.0,店面(店鋪),住家用,鋼筋混凝土造,710227.0,145.37,2,1,2,有,無,無,51084,351.0,,0.0,0,租金含10%個人所得代扣繳及1.91%二代健保補充費,RPRQMLOJNHLFFCA08CC,25.0541022,121.5281614
內湖區,房地(土地+建物),臺北市內湖區康寧路三段189巷1~30號,12.72,商,1050504,土地1建物1車位0,一層,5.0,店面(店鋪),商業用,鋼筋混凝土造,770126.0,70.67,0,0,0,無,無,無,34000,481.0,,0.0,0,,RPTQMLOJNHLFFCA28CC,25.0701776,121.6122628
中山區,建物,臺北市中山區中山北路二段93巷1~30號,0.0,商,1050426,土地0建物1車位0,八層,14.0,其他,商業用,鋼筋混凝土造,920808.0,38.40000000000001,1,1,1,有,有,有,30700,799.0,,0.0,0,住商大樓,RPVQMLOJNHLFFCA48CC,25.0594195,121.5233012
中山區,建物,臺北市中山區民權西路9巷1~30號,0.0,商,1050415,土地0建物1車位0,九層,14.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011112.0,77.27,1,1,1,有,有,有,40000,518.0,,0.0,0,,RPXQMLOJNHLFFCA68CC,25.0632923,121.5219717
中山區,建物,臺北市中山區建國北路二段1~30號,0.0,住,1050415,土地0建物1車位0,十三層,14.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,950713.0,75.9,1,1,1,有,有,有,40000,527.0,,0.0,0,,RPORMLOJNHLFFCA87CC,25.0523809,121.5371887
信義區,建物,臺北市信義區忠孝東路四段553巷46弄1~30號,0.0,住,1050430,土地0建物1車位0,一層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.51,3,2,2,有,無,有,125000,1163.0,,0.0,0,,RPWNMLOJNHLFFDA38CC,25.0443396,121.5630678
松山區,建物,臺北市松山區八德路四段631~660號,0.0,商,1050421,土地0建物1車位0,四層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021216.0,64.22,0,1,1,有,有,有,30000,467.0,,0.0,0,,RPTOMLOJNHLFFDA18CC,25.0501957,121.5750038
信義區,建物,臺北市信義區莊敬路391巷2弄1~30號,0.0,商,1050411,土地0建物1車位0,一層,7.0,華廈(10層含以下有電梯),見使用執照,鋼筋混凝土造,730306.0,157.27,3,2,2,有,無,無,42500,270.0,,0.0,0,,RPWOMLOJNHLFFDA48CC,25.027936,121.565946
信義區,建物,臺北市信義區忠孝東路五段524巷1弄1~30號,0.0,住,1050328,土地0建物1車位0,一層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,171.87,3,2,2,有,無,有,55000,320.0,,0.0,0,,RPXOMLOJNHLFFDA58CC,25.041214,121.5794663
信義區,建物,臺北市信義區嘉興街301~330號,0.0,住,1050427,土地0建物1車位0,六層,16.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840216.0,166.75,4,2,2,有,有,無,40000,240.0,,0.0,0,,RPOPMLOJNHLFFDA77CC,25.0236556,121.5550341
信義區,建物,臺北市信義區基隆路一段121~150號,0.0,住,1050421,土地0建物1車位0,二層,13.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,950802.0,36.59,1,1,1,有,有,有,25542,698.0,,0.0,0,租金含稅價,RPQPMLOJNHLFFDA97CC,25.0447812,121.5669716
信義區,建物,臺北市信義區莊敬路271~300號,0.0,商,1050503,土地0建物1車位0,二層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,700907.0,119.08,3,2,2,有,無,無,30000,252.0,,0.0,0,,RPSPMLOJNHLFFDA18CC,25.0290837,121.5628576
信義區,房地(土地+建物),臺北市信義區忠孝東路五段236巷1~30號,5.0,住,1050405,土地5建物1車位0,一層,8.0,華廈(10層含以下有電梯),見使用執照,鋼筋混凝土造,,130.14,0,0,0,無,有,無,70000,538.0,,0.0,0,,RPTPMLOJNHLFFDA28CC,25.04251,121.578983
松山區,建物,臺北市松山區八德路四段451~480號,0.0,商,1050420,土地0建物1車位0,十一層,12.0,辦公商業大樓,商業用,鋼筋混凝土造,831125.0,356.96,0,0,0,無,有,無,95000,266.0,,0.0,0,,RPUPMLOJNHLFFDA38CC,25.0500637,121.5705732
士林區,建物,臺北市士林區天母東路31~60號,0.0,商,1050408,土地0建物1車位0,五層,12.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,751017.0,192.98,3,2,3,有,有,有,75000,389.0,,0.0,0,,RPQNMLOJNHLFFEA87CC,25.1182213,121.5319856
士林區,建物,臺北市士林區天母東路61~90號,0.0,住,1050410,土地0建物1車位0,五層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,780524.0,149.97,3,2,2,有,有,有,51000,340.0,,0.0,0,,RPTNMLOJNHLFFEA18CC,25.118234,121.533898
士林區,建物,臺北市士林區克強路1~30號,0.0,住,1050401,土地0建物1車位0,一層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,710810.0,136.44,0,0,1,有,無,有,65000,476.0,,0.0,0,,RPUNMLOJNHLFFEA28CC,25.1087158,121.5249183
士林區,建物,臺北市士林區中山北路七段14巷5弄1~30號,0.0,商,1050411,土地0建物1車位0,二層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,971118.0,177.65,3,2,2,有,有,有,90000,507.0,,0.0,0,,RPVNMLOJNHLFFEA38CC,25.11921,121.531257
大安區,建物,臺北市大安區復興南路二段90巷1~30號,0.0,住,1050412,土地0建物1車位0,六層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,950410.0,77.31,1,1,1,有,有,有,42000,543.0,,0.0,0,,RPPNMLOJNHLFFFA87CC,25.0266083,121.5438961
大安區,建物,臺北市大安區敦化南路二段63巷61~90號,0.0,住,1050427,土地0建物1車位0,九層,17.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,741218.0,290.75,3,2,2,有,有,有,67000,230.0,坡道平面,0.0,0,,RPVNMLOJNHLFFFA48CC,25.0310859,121.5518839
大安區,建物,臺北市大安區忠孝東路四段170巷6弄1~30號,0.0,商,1050502,土地0建物1車位0,三層,7.0,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,,147.39999999999995,3,2,2,有,有,有,42000,285.0,,0.0,0,,RPXNMLOJNHLFFFA68CC,25.04093,121.5506521
大安區,建物,臺北市大安區復興南路一段91~120號,0.0,商,1050422,土地0建物1車位0,一層,16.0,店面(店鋪),商業用,鋼筋混凝土造,701230.0,173.86,0,0,0,無,有,無,240000,1380.0,,0.0,0,,RPROMLOJNHLFFFA18CC,25.0441441,121.5440586
大安區,建物,臺北市大安區建國南路一段307巷1~30號,0.0,其他,1050430,土地0建物1車位0,十四層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,760226.0,105.51,3,0,3,有,有,有,50000,474.0,,0.0,0,續租。,RPSOMLOJNHLFFFA28CC,25.0353003,121.5384168
大安區,建物,臺北市大安區瑞安街31巷1~30號,265.0,住,1050406,土地0建物1車位0,四層,6.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040831.0,199.73,3,2,2,有,無,無,62430,313.0,,0.0,0,,RPUOMLOJNHLFFFA48CC,25.0307963,121.5439676
大同區,建物,臺北市大同區太原路61~90號,0.0,商,1050417,土地0建物1車位0,十層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,971211.0,68.85,1,1,1,有,有,有,29000,421.0,,0.0,0,,RPVNMLOJNHLFFBA08CC,25.0513873,121.5155936
大同區,建物,臺北市大同區重慶北路三段181~210號,0.0,住,1050407,土地0建物1車位0,一層,4.0,店面(店鋪),商業用,鋼筋混凝土造,660127.0,94.75,0,0,0,有,無,無,37000,391.0,,0.0,0,租金含稅價,RPSOMLOJNHLFFBA87CC,25.0691969,121.513994
中正區,建物,臺北市中正區忠孝東路一段61~90號,0.0,商,1050426,土地0建物1車位0,十層,25.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,781230.0,162.79,3,2,2,有,有,有,45000,276.0,,0.0,0,,RPWOMLOJNHLFFBA28CC,25.0443399,121.5262168
大同區,建物,臺北市大同區五原路1~30號,0.0,商,1050414,土地0建物1車位0,六層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,981216.0,78.64,2,1,1,有,無,有,42500,540.0,,0.0,0,,RPXOMLOJNHLFFBA38CC,25.0566201,121.5176173
文山區,建物,臺北市文山區景興路102巷1~30號,0.0,住,1050420,土地0建物1車位0,四層,4.0,公寓(5樓含以下無電梯),住家用,加強磚造,571130.0,101.95,4,2,2,有,無,有,28000,275.0,,0.0,0,,RPSNMLOJNHLFFAA67CC,24.994352,121.544455
文山區,房地(土地+建物),臺北市文山區羅斯福路六段421~450號,5.55,商,1050419,土地1建物1車位0,九層,13.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,1000704.0,59.44,1,1,1,有,有,有,20000,336.0,,0.0,0,,RPTNMLOJNHLFFAA77CC,24.9912397,121.5403952
中正區,建物,臺北市中正區廈門街91~120號,46.17,商,1050425,土地0建物1車位0,一層,3.0,公寓(5樓含以下無電梯),,加強磚造,,46.17,0,1,1,有,無,無,30000,650.0,,0.0,0,承租一樓做為店面使用,RPSNMLPJNHLFFAA77CC,25.0242042,121.5174918
文山區,建物,臺北市文山區羅斯福路五段211~240號,0.0,其他,1050417,土地0建物1車位0,二層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,601220.0,105.84,3,2,2,有,無,無,68000,642.0,,0.0,0,,RPVNMLPJNHLFFAA08CC,25.007887,121.538523
士林區,建物,臺北市士林區重慶北路四段151~180號,0.0,住,1050427,土地0建物1車位0,一層,10.0,店面(店鋪),商業用,鋼筋混凝土造,860113.0,84.99,0,1,1,有,有,無,35000,412.0,,0.0,0,1.租金不含管理費。2.租金含營業稅。3.免租裝潢期民國105年5月10日至民國105年6月9日止。4.錀匙出租方於民國105年5月9日交付承租方。5.租金含增建。,RPPNMLPJNHLFFEA97DC,25.083284,121.511847
中正區,房地(土地+建物),臺北市中正區忠孝西路一段31~60號,6.52,商,1050501,土地5建物1車位0,十三層,15.0,辦公商業大樓,商業用,鋼筋混凝土造,680702.0,72.49,0,0,0,無,有,無,25000,345.0,,0.0,0,,RPSNMLPJNHLFFBA87CC,25.0460552,121.5187502
萬華區,建物,臺北市萬華區萬大路71巷1~30號,0.0,住,1050427,土地0建物1車位1,六層,11.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,961102.0,122.59,3,2,2,有,有,有,29000,237.0,坡道平面,0.0,0,,RPWNMLPJNHLFFBA28CC,25.0284293,121.5016054
大安區,房地(土地+建物)+車位,臺北市大安區忠孝東路四段301~330號,435.0,商,1050410,土地2建物1車位1,八層,14.0,辦公商業大樓,見其他登記事項,見其他登記事項,990324.0,86.57000000000002,2,1,1,有,有,無,47000,543.0,升降平面,0.0,0,,RPUNMLPJNHLFFFA48CC,25.041621,121.555208
北投區,建物,臺北市北投區東華街二段31~60號,0.0,住,1050418,土地0建物1車位0,十四層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970722.0,187.16,2,1,2,有,有,有,80000,427.0,,0.0,0,,RPTOMLPJNHLFFEA38CC,25.1166303,121.5143344
士林區,建物,臺北市士林區芝玉路一段211~240號,0.0,住,1050408,土地0建物1車位0,六層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,971112.0,164.87,3,2,2,有,有,有,78000,473.0,,0.0,0,,RPQPMLPJNHLFFEA18CC,25.108991,121.5337653
北投區,建物,臺北市士林區稻香路121~150號,0.0,住,1050411,土地0建物1車位0,一層,2.0,公寓(5樓含以下無電梯),住家用,加強磚造,630423.0,66.88,0,1,1,有,無,無,22704,339.0,,0.0,0,,RPSPMLPJNHLFFEA38CC,25.1415126,121.4899603
松山區,建物,臺北市松山區八德路四段451~480號,0.0,商,1050418,土地0建物1車位0,十一層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,910619.0,82.05,2,1,1,有,有,有,31000,378.0,,0.0,0,,RPQNMLPJNHLFFDA87CC,25.0500637,121.5705732
信義區,建物,臺北市信義區吳興街118巷26弄1~30號,0.0,住,1050503,土地0建物1車位0,一層,7.0,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,770705.0,44.8,0,2,1,有,無,有,50000,1116.0,,0.0,0,,RPVNMLPJNHLFFDA38CC,25.0295925,121.560272
信義區,建物,臺北市信義區基隆路二段79巷30弄1~30號,0.0,住,1050413,土地0建物1車位0,八層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,980420.0,137.0,3,2,2,有,有,有,50000,365.0,,0.0,0,,RPOOMLPJNHLFFDA77CC,25.0296957,121.5593345
南港區,建物,臺北市南港區園區街1~30號,0.0,住,1050430,土地0建物1車位2,七層,11.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020521.0,218.3,4,2,2,有,有,有,66000,302.0,坡道平面,0.0,0,,RPPOMLPJNHLFFDA87CC,25.0589059,121.6120912
松山區,建物,臺北市松山區南京東路五段151~180號,0.0,其他,1050428,土地0建物1車位0,十一層,18.0,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,991112.0,285.66,3,2,2,有,有,有,119077,417.0,,0.0,0,,RPTOMLPJNHLFFDA28CC,25.051669,121.562161
信義區,建物,臺北市信義區忠孝東路五段481~510號,0.0,住,1050428,土地0建物1車位1,十一層,28.0,住宅大樓(11層含以上有電梯),商業用,鋼骨混凝土造,820813.0,195.4,1,1,1,有,有,有,91000,466.0,坡道平面,0.0,0,,RPUOMLPJNHLFFDA38CC,25.041004,121.577475
