district,type,address,land_size,purpose,date,pen,level,floor_num,build_state,use,material,complete_yr,total_size,room,hall,health,compartmented,manage,furniture,PRICE,unit_PRICE,berth,berth_size,berth_price,note,serial_num,lat,lng
松山區,建物,臺北市松山區民生東路五段91~120號,0.0,商,1050105,土地0建物1車位0,一層,4.0,店面(店鋪),住家用,加強磚造,,119.55,0,0,0,無,無,無,180000,1506.0,,0.0,0,,RPVNMLLJKHLFFDA67CC,25.0588203,121.5595615
松山區,建物,臺北市松山區南京東路五段251巷32弄1~30號,42.5,住,1050114,土地0建物1車位0,一層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,760629.0,152.82,2,2,2,有,無,有,45000,294.0,,0.0,0,,RPXNMLLJKHLFFDA87CC,25.0528669,121.5649459
松山區,建物,臺北市松山區民權東路三段106巷15弄1~30號,0.0,住,1050128,土地0建物1車位0,七層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,740817.0,371.23,0,0,0,有,有,無,90000,242.0,,0.0,0,,RPOOMLLJKHLFFDA07CC,25.0600211,121.5450892
松山區,建物,臺北市松山區健康路151~180號,0.0,住,1050201,土地0建物1車位0,十層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,670720.0,59.57,1,1,1,有,有,有,23000,386.0,,0.0,0,,RPPOMLLJKHLFFDA17CC,25.0541773,121.5600574
信義區,建物,臺北市信義區信義路五段121~150號,0.0,其他,1050130,土地0建物1車位0,八層,19.0,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,951229.0,46.34,1,1,1,有,有,有,24000,518.0,,0.0,0,,RPQOMLLJKHLFFDA27CC,25.0336571,121.5738977
信義區,建物,臺北市信義區松平路30巷1~30號,0.0,住,1050108,土地0建物1車位0,七層,8.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,961108.0,75.79,2,1,1,有,有,有,25000,330.0,,0.0,0,,RPVOMLLJKHLFFDA77CC,25.030935,121.567342
信義區,房地(土地+建物),臺北市信義區吳興街281巷1~30號,28.25,住,1050131,土地1建物1車位0,一層,4.0,店面(店鋪),住家用,鋼筋混凝土造,,78.0,0,0,0,無,無,無,31000,397.0,,0.0,0,,RPXOMLLJKHLFFDA97CC,25.0266004,121.5643225
信義區,建物,臺北市信義區信義路五段91~120號,0.0,其他,1050118,土地0建物1車位0,十二層,19.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,980702.0,51.19,1,1,1,有,有,有,27143,530.0,,0.0,0,,RPPPMLLJKHLFFDA27CC,25.0326825,121.5651137
信義區,建物,臺北市信義區基隆路二段121~150號,0.0,,1050129,土地0建物1車位0,一層,12.0,店面(店鋪),商業用,鋼筋混凝土造,801018.0,78.47,0,0,0,無,無,無,50000,637.0,,0.0,0,,RPTPMLLJKHLFFDA67CC,25.0285037,121.5570023
松山區,建物,臺北市松山區敦化北路199巷1~30號,0.0,住,1050116,土地0建物1車位0,五層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830716.0,219.6,3,2,2,有,有,有,55000,250.0,,0.0,0,,RPVPMLLJKHLFFDA87CC,25.0559119,121.550794
松山區,建物,臺北市松山區南京東路五段211~240號,0.0,其他,1050129,土地0建物1車位0,七層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980331.0,76.8,2,1,1,有,有,有,45000,586.0,,0.0,0,,RPOQMLLJKHLFFDA27CC,25.05189,121.5578
北投區,建物,臺北市北投區承德路七段331~360號,0.0,住,1050107,土地0建物1車位0,七層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,760626.0,171.98000000000005,5,2,2,有,有,無,43000,250.0,,0.0,0,,RPPOMLLJKHLFFEA27CC,25.1174363,121.5036472
北投區,建物,臺北市北投區崗山路9巷1~30號,0.0,住,1050112,土地0建物1車位0,五層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730814.0,125.76,4,2,2,有,無,無,16500,131.0,,0.0,0,,RPTOMLLJKHLFFEA67CC,25.1406398,121.4866117
士林區,建物,臺北市士林區通河西街二段121~150號,0.0,住,1050127,土地0建物1車位0,五層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1000525.0,183.15,4,2,2,有,有,有,32000,175.0,坡道平面,0.0,0,,RPVOMLLJKHLFFEA87CC,25.0929118,121.5068773
北投區,建物,臺北市北投區大度路三段270巷61~90號,0.0,其他,1050118,土地0建物1車位0,見使用執照,19.0,店面(店鋪),見其他登記事項,鋼筋混凝土造,1010217.0,198.59,2,1,2,有,有,無,80000,403.0,坡道平面,0.0,0,,RPWOMLLJKHLFFEA97CC,25.125002,121.467373
北投區,房地(土地+建物),臺北市北投區吉利街121~150號,38.0,住,1050108,土地1建物1車位0,一層,4.0,店面(店鋪),住家用,鋼筋混凝土造,621116.0,134.91,0,0,0,無,無,無,42000,311.0,,0.0,0,,RPOPMLLJKHLFFEA27CC,25.1186239,121.5063811
士林區,建物,臺北市士林區天母東路61~90號,0.0,住,1050130,土地0建物1車位0,八層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,780524.0,124.48,3,2,2,有,有,有,57000,458.0,,0.0,0,,RPPPMLLJKHLFFEA37CC,25.118234,121.533898
士林區,房地(土地+建物)+車位,臺北市士林區承德路四段301~330號,0.0,住,1050108,土地1建物1車位1,二層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011109.0,222.51,3,2,2,有,有,無,53000,238.0,坡道平面,34.49,0,,RPSPMLLJKHLFFEA67CC,25.0897386,121.5189497
大安區,建物,臺北市大安區信義路四段61~90號,0.0,商,1050108,土地0建物1車位0,三層,17.0,辦公商業大樓,商業用,鋼筋混凝土造,751229.0,342.56,0,0,0,無,無,無,140000,409.0,,0.0,0,,RPRNMLLJKHLFFFA47CC,25.0335578,121.5454959
大安區,建物,臺北市大安區瑞安街61~90號,0.0,,1050128,土地0建物1車位0,一層,7.0,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,701214.0,96.46,0,0,0,無,有,無,65000,674.0,,0.0,0,,RPSNMLLJKHLFFFA57CC,25.0289738,121.541745
大安區,建物,臺北市大安區信義路四段181~210號,0.0,商,1050112,土地0建物1車位0,一層,11.0,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,731003.0,445.35,0,0,0,無,有,無,230000,516.0,,0.0,0,,RPUNMLLJKHLFFFA77CC,25.033616,121.550768
大安區,建物,臺北市大安區瑞安街31巷1~30號,0.0,住,1050119,土地0建物1車位1,四層,6.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040831.0,199.74,3,2,2,有,有,有,61762,309.0,坡道平面,38.9,0,,RPWNMLLJKHLFFFA97CC,25.0307963,121.5439676
大安區,房地(土地+建物),臺北市大安區光復南路631~660號,1968.93,商,1050128,土地1建物1車位0,十三層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970627.0,102.32,2,1,1,有,有,有,46500,454.0,,0.0,0,,RPOOMLLJKHLFFFA27CC,25.0310886,121.5571994
大安區,建物,臺北市大安區大安路一段91~120號,0.0,住,1050109,土地0建物0車位0,三層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,790926.0,96.93,3,2,3,有,有,有,60000,619.0,,0.0,0,此租案為該建號部分隔出出租，坪數無法細分,RPQOMLLJKHLFFFA47CC,25.0406699,121.5462538
大安區,建物,臺北市大安區八德路二段1~30號,0.0,住,1050125,土地0建物1車位0,五層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,710227.0,97.28,3,2,1,有,有,無,30000,308.0,,0.0,0,,RPROMLLJKHLFFFA57CC,25.0446109,121.5332871
中正區,建物,臺北市中正區和平西路一段61~90號,0.0,住,1050127,土地0建物1車位0,十四層,28.0,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,930120.0,192.58,3,2,2,有,有,有,73000,379.0,,0.0,0,承租人為外交單位，無統一編號。租金內含大樓管理費用,RPXNMLLJKHLFFAA57CC,25.0269487,121.5193842
中正區,建物,臺北市中正區和平西路121~150號,14.62,住,1050122,土地0建物1車位0,一層,11.0,店面(店鋪),商業用,鋼筋混凝土造,860820.0,59.72,0,0,0,無,無,無,30000,502.0,,0.0,0,,RPUNMLMJKHLFFAA37CC,25.032846,121.5063033
中正區,建物,臺北市中正區南昌路一段61~90號,0.0,,1050129,土地0建物1車位0,十層,12.0,辦公商業大樓,商業用,鋼筋混凝土造,810514.0,113.17,3,2,2,有,有,無,40000,353.0,,0.0,0,,RPVNMLMJKHLFFAA47CC,25.0311339,121.517441
萬華區,建物,臺北市萬華區西寧南路151~180號,0.0,商,1050101,土地0建物1車位0,全,3.0,透天厝,,加強磚造,,171.34,0,0,0,無,無,有,180000,1051.0,,0.0,0,租二樓三樓，作營業使用,RPQOMLMJKHLFFBA27DC,25.043822,121.506374
大安區,建物,臺北市大安區安和路二段181~210號,0.0,住,1050122,土地0建物1車位1,十層,17.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,800105.0,213.41,4,2,3,有,有,無,73000,342.0,坡道平面,0.0,0,,RPTNMLMJKHLFFFA77CC,25.027532,121.5500307
大安區,建物,臺北市大安區光復南路421~450號,0.0,商,1050105,土地0建物0車位0,地下一層,13.0,辦公商業大樓,商業用,鋼筋混凝土造,841006.0,347.1,7,1,2,有,有,有,105000,303.0,,0.0,0,,RPVNMLMJKHLFFFA97CC,25.0356774,121.5572767
大安區,建物,臺北市大安區敦化南路二段61~90號,0.0,其他,1050127,土地0建物1車位0,十四層,24.0,辦公商業大樓,商業用,鋼筋混凝土造,751020.0,215.0,8,0,2,有,有,有,110000,512.0,,0.0,0,分租,RPPOMLMJKHLFFFA47CC,25.0309497,121.5490142
士林區,房地(土地+建物),臺北市士林區中社路一段43巷1~30號,63.5,住,1050126,土地1建物1車位0,三層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640801.0,68.8,3,2,1,有,無,有,15000,218.0,,0.0,0,,RPRNMLMJKHLFFEA47CC,25.108712,121.56018
北投區,建物,臺北市北投區裕民二路61~90號,0.0,商,1050126,土地0建物1車位0,七層,19.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021108.0,101.15,2,2,1,有,有,有,33000,326.0,,0.0,0,,RPSOMLMJKHLFFEA67CC,25.1143813,121.5164072
北投區,建物,臺北市北投區天母西路121~150號,0.0,商,1050121,土地0建物1車位0,三層,7.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,980821.0,189.4,3,2,2,有,無,有,65000,343.0,,0.0,0,,RPXOMLMJKHLFFEA18CC,25.1219638,121.5247709
北投區,建物,臺北市北投區行義路151~180號,0.0,住,1050120,土地0建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,761013.0,245.24,4,2,4,有,有,無,60000,245.0,,0.0,0,,RPPPMLMJKHLFFEA47CC,25.1304291,121.5280993
士林區,建物,臺北市士林區芝玉路一段197巷1~30號,0.0,住,1050111,土地0建物1車位1,九層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000720.0,160.99,3,1,2,有,有,有,96000,596.0,坡道平面,0.0,0,,RPUPMLMJKHLFFEA97CC,25.1075269,121.5334271
大同區,建物,臺北市大同區南京西路31~60號,0.0,商,1050101,土地0建物1車位0,六層,13.0,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,941208.0,61.36,1,1,1,有,有,無,32000,522.0,,0.0,0,辦公室,RPPNMLMJKHLFFBA96CC,25.0528814,121.5200451
萬華區,建物,臺北市萬華區東園街14巷1~30號,87.0,商,1050101,土地0建物1車位0,全,2.0,透天厝,,加強磚造,,104.44,4,2,2,有,無,無,10000,96.0,,0.0,0,,RPRNMLMJKHLFFBA17CC,25.027614,121.495365
萬華區,建物,臺北市萬華區環河南路三段61~90號,0.0,,1050102,土地0建物1車位0,三層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,710921.0,97.03,1,1,1,有,無,無,10000,103.0,,0.0,0,姊妹親屬之關,RPXNMLMJKHLFFBA77CC,25.026091,121.4902584
大同區,建物,臺北市大同區華陰街61~90號,0.0,商,1050121,土地0建物1車位0,八層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020118.0,85.6,2,1,1,有,有,有,50000,584.0,,0.0,0,,RPOPMLMJKHLFFBA07CC,25.0496416,121.5185369
信義區,建物,臺北市信義區光復南路481~510號,0.0,商,1050112,土地0建物1車位0,六層,20.0,辦公商業大樓,商業用,鋼骨混凝土造,850320.0,99.26,1,1,1,有,有,有,40000,403.0,,0.0,0,,RPRNMLMJKHLFFDA37CC,25.0331518,121.5575355
信義區,建物,臺北市信義區基隆路一段1~30號,0.0,商,1050121,土地0建物1車位0,五層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021107.0,97.38,2,1,2,有,有,有,36000,370.0,,0.0,0,,RPTNMLMJKHLFFDA57CC,25.0469316,121.5676258
松山區,建物,臺北市松山區健康路391~420號,0.0,住,1050115,土地0建物1車位2,九層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000706.0,246.88,4,2,2,有,有,有,115000,466.0,坡道平面,14.98,0,,RPUNMLMJKHLFFDA67CC,25.054497,121.5687966
松山區,建物,臺北市松山區南京東路五段331~360號,0.0,商,1050126,土地0建物1車位2,四層,15.0,辦公商業大樓,商業用,鋼筋混凝土造,800912.0,258.64,1,1,1,有,有,有,55000,213.0,升降機械,0.0,0,,RPVNMLMJKHLFFDA77CC,25.0515713,121.5672554
松山區,建物,臺北市松山區敦化北路155巷61~90號,0.0,住,1050126,土地0建物1車位1,五層,8.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,920106.0,177.89,3,2,2,有,有,有,48000,270.0,坡道平面,0.0,0,,RPWNMLMJKHLFFDA87CC,25.0542613,121.5512325
南港區,建物,臺北市南港區忠孝東路五段811~840號,0.0,商,1050130,土地0建物1車位0,九層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.13,4,2,2,有,有,有,40000,328.0,,0.0,0,,RPXNMLMJKHLFFDA97CC,25.044864,121.582135
信義區,建物,臺北市信義區忠孝東路五段451~480號,0.0,其他,1050115,土地0建物1車位0,三層,11.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,941006.0,66.83,3,1,2,有,有,有,38000,569.0,,0.0,0,,RPOOMLMJKHLFFDA17CC,25.0411038,121.5762524
松山區,房地(土地+建物),臺北市松山區南京東路四段91~120號,27.25,商,1050127,土地1建物1車位0,三層,4.0,公寓(5樓含以下無電梯),住家用,加強磚造,,89.69,4,2,2,有,無,有,28000,312.0,,0.0,0,,RPPOMLMJKHLFFDA27CC,25.0518593,121.5542039
信義區,建物,臺北市信義區仁愛路四段481~510號,0.0,住,1050115,土地0建物1車位0,九層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,731029.0,112.07,3,1,2,有,有,有,50000,446.0,,0.0,0,,RPVOMLMJKHLFFDA87CC,25.037514,121.5599395
中山區,建物,臺北市中山區天津街61~90號,0.0,商,1050129,土地0建物0車位0,九層,9.0,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,661024.0,85.8,1,1,1,有,有,有,25000,291.0,,0.0,0,此為分租套房,RPXNMLMJKHLFFCA87CC,25.0514181,121.5234488
中山區,建物,臺北市中山區新生北路三段31~60號,0.0,住,1050129,土地0建物1車位0,一層,11.0,店面(店鋪),商業用,鋼筋混凝土造,670301.0,138.82,1,0,1,有,有,有,45000,324.0,,0.0,0,租金含稅金及二代健保,RPROMLMJKHLFFCA37CC,25.0646869,121.5280576
中山區,建物,臺北市中山區中山北路一段83巷1~30號,0.0,商,1050128,土地0建物1車位0,四層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,630510.0,101.54,2,1,1,有,有,有,25000,246.0,,0.0,0,,RPVOMLMJKHLFFCA77CC,25.0504647,121.5225109
內湖區,建物,臺北市內湖區新富街91~120號,0.0,住,1050130,土地0建物1車位0,五層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020313.0,283.03,4,2,3,有,有,有,82000,290.0,,0.0,0,,RPWOMLMJKHLFFCA87CC,25.0603497,121.5855442
中山區,建物,臺北市中山區長安東路二段61~90號,0.0,商,1050126,土地0建物1車位0,一層,5.0,店面(店鋪),,鋼筋混凝土造,620605.0,98.39,0,0,0,無,無,有,120000,1220.0,,0.0,0,,RPTPMLMJKHLFFCA67CC,25.0484255,121.5303443
中山區,建物,臺北市中山區松江路61~90號,0.0,商,1050125,土地0建物1車位0,見其他登記事項,11.0,辦公商業大樓,商業用,鋼筋混凝土造,611205.0,7088.04,0,0,0,無,無,有,3800000,536.0,,0.0,0,,RPRQMLMJKHLFFCA57CC,25.0486979,121.5331491
中山區,建物,臺北市中山區長安東路二段91~120號,0.0,商,1050116,土地0建物1車位0,六層,13.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,970222.0,40.94,1,1,1,有,有,有,20000,489.0,,0.0,0,租金含管理費。,RPTQMLMJKHLFFCA77CC,25.048653,121.530522
內湖區,車位,臺北市內湖區瑞光路181~210號,0.0,,1050130,土地0建物0車位1,,,其他,,,,0.0,0,0,0,有,有,無,3600,,坡道平面,40.0,3600,,RPWQMLMJKHLFFCA08CC,25.0734006,121.5797827
中山區,建物,臺北市中山區中原街31~60號,0.0,住,1050128,土地0建物1車位0,一層,7.0,店面(店鋪),見使用執照,鋼筋混凝土造,680724.0,154.9,2,2,1,有,無,無,50000,323.0,,0.0,0,,RPPNMLNJKHLFFCA17CC,25.0566244,121.5289663
中山區,建物,臺北市中山區松江路61~90號,0.0,商,1050124,土地0建物1車位0,七層,12.0,辦公商業大樓,商業用,鋼筋混凝土造,731222.0,278.57,5,1,2,有,有,有,130548,469.0,,0.0,0,,RPPOMLNJKHLFFCA27CC,25.0486979,121.5331491
中山區,建物,臺北市中山區長春路181~210號,0.0,商,1050129,土地0建物1車位0,十層,10.0,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,861203.0,45.67,1,1,1,有,有,有,22000,482.0,,0.0,0,,RPROMLNJKHLFFCA47CC,25.054863,121.537651
中山區,建物,臺北市中山區林森北路481~510號,0.0,商,1050112,土地0建物1車位0,十二層,,套房(1房1廳1衛),,,,36.46,1,1,1,有,有,有,20000,549.0,,0.0,0,,RPXOMLNJKHLFFCA08CC,25.0611317,121.5257123
中山區,建物,臺北市中山區新生北路二段68巷1~30號,0.0,商,1050116,土地0建物1車位0,三層,13.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,971229.0,43.76000000000001,1,1,1,有,無,有,25000,571.0,,0.0,0,,RPQPMLNJKHLFFCA47CC,25.056545,121.5260897
內湖區,建物,臺北市內湖區港墘路221巷31~60號,0.0,商,1050113,土地0建物1車位0,八層,9.0,辦公商業大樓,工業用,鋼筋混凝土造,901029.0,316.11,0,1,1,有,有,無,75000,237.0,,0.0,0,,RPWPMLNJKHLFFCA08CC,25.0738169,121.5744715
內湖區,建物,臺北市內湖區臺北市內湖區文湖街60巷31~60號,0.0,工,1050105,土地0建物1車位0,一層,4.0,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,790411.0,230.24,0,0,0,無,無,無,45000,195.0,,0.0,0,,RPWQMLNJKHLFFCA18CC,25.0866596,121.5606362
松山區,房地(土地+建物),臺北市松山區延壽街331~360號,725.68,住,1050127,土地1建物1車位0,一層,11.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,980320.0,85.7,0,1,1,有,有,無,52748,615.0,,0.0,0,,RPVNMLNJKHLFFDA87CC,25.0568033,121.560172
松山區,建物,臺北市松山區民生東路五段69巷2弄1~30號,0.0,住,1050128,土地0建物1車位0,四層,4.0,公寓(5樓含以下無電梯),,鋼筋混凝土造,,119.55,3,2,1,有,無,有,29000,243.0,,0.0,0,,RPXNMLNJKHLFFDA08CC,25.0587629,121.5571904
南港區,建物,臺北市南港區經貿二路255巷1~30號,0.0,住,1050120,土地0建物1車位1,八層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,991201.0,115.97,3,2,2,有,有,無,38000,328.0,坡道平面,0.0,0,,RPOOMLNJKHLFFDA27CC,25.061587,121.6140906
松山區,建物,臺北市松山區八德路三段31~60號,0.0,商,1050127,土地0建物1車位0,地下一層,16.0,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,811121.0,811.25,0,0,1,有,有,無,367500,453.0,,0.0,0,,RPQOMLNJKHLFFDA47CC,25.0482512,121.5522018
信義區,建物,臺北市信義區基隆路二段121~150號,0.0,商,1050130,土地0建物1車位0,十層,17.0,辦公商業大樓,見使用執照,鋼筋混凝土造,850820.0,362.4,0,0,0,無,有,無,148000,408.0,,0.0,0,,RPROMLNJKHLFFDA57CC,25.0285037,121.5570023
松山區,建物,臺北市松山區民生東路三段121~150號,0.0,商,1050129,土地0建物1車位0,十層,14.0,辦公商業大樓,商業用,鋼筋混凝土造,751129.0,176.74,0,0,0,無,有,無,78000,441.0,,0.0,0,,RPTOMLNJKHLFFDA77CC,25.0580549,121.546978
松山區,建物,臺北市松山區民生東路五段69巷3弄1~30號,0.0,住,1050113,土地0建物1車位0,四層,7.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,680719.0,113.02,2,1,2,有,有,有,60000,531.0,,0.0,0,,RPSPMLNJKHLFFDA77CC,25.0587629,121.5571904
松山區,建物,臺北市松山區三民路1~30號,0.0,住,1050114,土地0建物1車位0,九層,11.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030530.0,87.26,3,2,2,有,有,有,53000,607.0,,0.0,0,,RPTPMLNJKHLFFDA87CC,25.0555564,121.5639254
