district,type,address,land_size,purpose,date,pen,level,floor_num,build_state,use,material,complete_yr,total_size,room,hall,health,compartmented,manage,furniture,PRICE,unit_PRICE,berth,berth_size,berth_price,note,serial_num,lat,lng
北投區,建物,臺北市北投區文林北路166巷1~30號,0.0,住,1040704,土地0建物0車位0,六層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,690813.0,23.22,1,0,1,有,無,有,11500,495.0,,0.0,0,此物件為分租套房,RPUNMLLJQHKFFEA18CC,25.10691,121.5160869
北投區,建物,臺北市北投區文林北路166巷1~30號,0.0,住,1040706,土地0建物0車位0,六層,7.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,690813.0,23.22,1,0,1,有,無,有,12000,517.0,,0.0,0,此為分租套房,RPVNMLLJQHKFFEA28CC,25.10691,121.5160869
士林區,建物,臺北市士林區葫蘆街1~30號,0.0,住,1040707,土地0建物1車位0,三層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,601220.0,75.0,2,1,1,有,無,有,13000,173.0,,0.0,0,,RPWNMLLJQHKFFEA38CC,25.0799597,121.5106054
北投區,房地(土地+建物),臺北市北投區石牌路一段151~180號,37.66,住,1040711,土地1建物1車位0,全,2.0,透天厝,住家用,加強磚造,570206.0,60.94,0,0,0,無,無,無,55000,903.0,,0.0,0,,RPXNMLLJQHKFFEA48CC,25.1149391,121.5141935
大同區,建物,臺北市大同區承德路三段61~90號,0.0,商,1040707,土地0建物1車位0,見其他登記事項,4.0,店面(店鋪),見使用執照,鋼筋混凝土造,,357.4,0,0,0,無,無,無,120000,336.0,,0.0,0,,RPRNMLMJQHKFFBA67CC,25.0653576,121.5185722
松山區,建物,臺北市松山區南京東路四段151~180號,0.0,商,1040801,土地0建物1車位0,十二層,12.0,辦公商業大樓,商業用,鋼筋混凝土造,730615.0,104.66,3,1,1,有,有,有,30000,287.0,,0.0,0,,RPPNMLMJQHKFFDA67CC,25.0518383,121.5556829
松山區,建物,臺北市松山區南京東路五段31~60號,0.0,住,1040801,土地0建物1車位0,三層,14.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,750117.0,136.83,0,0,1,有,有,無,56818,415.0,,0.0,0,,RPQNMLMJQHKFFDA77CC,25.0517333,121.5582314
松山區,建物,臺北市松山區饒河街61~90號,0.0,商,1040717,土地0建物1車位0,一層,15.0,店面(店鋪),見其他登記事項,鋼筋混凝土造,1040416.0,95.63,0,0,0,無,無,有,170000,1778.0,,0.0,0,,RPTNMLMJQHKFFDA08CC,25.0503238,121.573001
大安區,建物,臺北市大安區敦化南路一段161巷61~90號,0.0,住,1040730,土地0建物0車位0,一層,4.0,店面(店鋪),,加強磚造,,49.97,0,0,0,無,無,無,150000,3002.0,,0.0,0,,RPQNMLMJQHKFFFA97CC,25.0435465,121.5520954
大安區,建物,臺北市大安區敦化南路一段161巷61~90號,0.0,住,1040724,土地0建物0車位0,一層,4.0,店面(店鋪),,加強磚造,,49.97,0,0,0,無,無,有,140000,2802.0,,0.0,0,只租本戶的1/2面積(右半部),RPRNMLMJQHKFFFA08CC,25.0435465,121.5520954
大安區,建物,臺北市大安區敦化南路一段271~300號,0.0,其他,1040724,土地0建物1車位0,五層,14.0,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,,39.08,1,1,1,有,有,有,21000,537.0,,0.0,0,,RPSNMLNJQHKFFFA28CC,25.03613,121.5491972
大安區,建物,臺北市大安區信義路三段134巷1~30號,0.0,住,1040730,土地0建物1車位0,四層,6.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,610908.0,122.66,3,2,2,有,有,有,31000,253.0,,0.0,0,,RPTNMLNJQHKFFFA38CC,25.0292693,121.5395725
大安區,建物,臺北市大安區光復南路200巷1~30號,0.0,商,1040724,土地0建物0車位0,一層,6.0,店面(店鋪),住家用,鋼筋混凝土造,,64.26,0,0,0,無,無,無,128000,1992.0,,0.0,0,,RPXNMLNJQHKFFFA78CC,25.0357491,121.5568327
文山區,建物,臺北市文山區景福街121~150號,0.0,住,1040728,土地0建物1車位0,一層,5.0,店面(店鋪),商業用,鋼筋混凝土造,781115.0,67.12,1,0,0,有,無,有,28000,417.0,,0.0,0,,RPRNMLNJQHKFFAA67CC,24.9968887,121.5362552
中山區,建物,臺北市中山區民生東路二段1~30號,0.0,住,1040520,土地0建物1車位0,四層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,730702.0,97.43,3,2,2,有,有,無,23000,236.0,,0.0,0,,RPXQMLNJQHKFFCA88DC,25.0581515,121.5278737
北投區,建物,臺北市北投區溫泉路121~150號,18.8,住,1040801,土地0建物1車位0,五層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,780214.0,60.1,1,1,1,有,有,有,8000,133.0,,0.0,0,,RPRNMLNJQHKFFEA18DC,25.1362898,121.5109145
大安區,建物,臺北市大安區敦化南路二段31~60號,0.0,其他,1040723,土地0建物1車位0,二層,21.0,辦公商業大樓,商業用,鋼筋混凝土造,710113.0,104.95,4,1,0,有,有,無,40000,381.0,,0.0,0,1.租金實拿  2.租賃期限自民國104年8月25日起至民國106年8月24日止,RPRNMLNJQHKFFFA28DC,25.0322761,121.5491635
南港區,建物,臺北市南港區永吉路550巷1~30號,0.0,商,1040729,土地0建物1車位0,二層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,118.2,3,2,2,有,無,有,33000,279.0,,0.0,0,,RPTNMLNJQHKFFDA18CC,25.044992,121.581821
大同區,建物,臺北市大同區市民大道一段181~210號,0.0,其他,1040730,土地0建物1車位0,十八層,18.0,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,980724.0,137.03,3,1,2,有,有,有,70000,511.0,,0.0,0,,RPPOMLNJQHKFFBA67CC,25.048493,121.5187377
士林區,建物,臺北市士林區忠誠路二段151~180號,0.0,住,1040714,土地0建物1車位0,五層,26.0,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,841103.0,291.15,3,2,2,有,有,有,100000,343.0,,0.0,0,,RPSOMLNJQHKFFEA28CC,25.1150921,121.5329762
士林區,建物,臺北市士林區基河路181~210號,0.0,住,1040713,土地0建物1車位0,十層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840811.0,121.55,2,2,1,有,有,有,26000,214.0,,0.0,0,管理費2500元/月,RPTOMLNJQHKFFEA38CC,25.0896895,121.5229677
士林區,建物,臺北市士林區天母東路61~90號,0.0,住,1040721,土地0建物1車位0,四層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,780524.0,124.48,3,1,2,有,有,有,51500,414.0,,0.0,0,,RPUOMLNJQHKFFEA48CC,25.118234,121.533898
內湖區,建物,臺北市內湖區內湖路一段631~660號,0.0,其他,1040716,土地0建物1車位0,十層,18.0,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,991123.0,84.55000000000003,2,1,1,有,有,有,44318,524.0,,0.0,0,,RPPPMLNJQHKFFCA87CC,25.0805252,121.5745997
內湖區,建物,臺北市內湖區文德路61~90號,0.0,住,1040730,土地0建物1車位0,三層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970729.0,219.58,3,1,2,有,有,有,57000,260.0,坡道平面,35.44,0,,RPSPMLNJQHKFFCA18CC,25.0786893,121.5817652
中山區,建物,臺北市中山區南京東路二段24巷1~30號,0.0,商,1040727,土地0建物1車位0,八層,8.0,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,931209.0,54.45,1,1,1,有,有,有,40000,735.0,,0.0,0,,RPWPMLNJQHKFFCA58CC,25.0523303,121.5279494
中山區,建物,臺北市中山區中山北路二段31~60號,0.0,商,1040731,土地0建物1車位0,見其他登記事項,4.0,店面(店鋪),,加強磚造,,201.74,0,0,0,無,無,無,300000,1487.0,,0.0,0,,RPPQMLNJQHKFFCA97CC,25.0532888,121.5229323
內湖區,建物,臺北市內湖區金龍路222巷1~30號,0.0,住,1040706,土地0建物1車位0,五層,11.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,821213.0,64.49000000000001,2,1,2,有,有,有,17500,271.0,,0.0,0,租金含管理費1760元/月,RPQRMLNJQHKFFCA18CC,25.0880211,121.586429
內湖區,建物,臺北市內湖區金龍路211~240號,0.0,住,1040713,土地0建物1車位0,二層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,810822.0,79.67,2,2,1,有,有,有,20000,251.0,,0.0,0,管理費2410元/月,RPSRMLNJQHKFFCA38CC,25.0879999,121.5873629
中山區,建物,臺北市中山區新生北路三段56巷1~30號,0.0,商,1040729,土地0建物1車位0,三層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,981021.0,75.36,2,1,1,有,有,有,50000,663.0,,0.0,0,,RPVRMLNJQHKFFCA68CC,25.0654686,121.5273555
內湖區,建物,臺北市內湖區康寧路一段156巷10弄1~30號,0.0,住,1040714,土地0建物0車位0,四層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,26.5,1,0,1,有,無,有,9000,340.0,,0.0,0,,RPWRMLNJQHKFFCA78CC,25.0783096,121.5937636
中山區,建物,臺北市中山區南京東路三段61~90號,0.0,商,1040724,土地0建物1車位0,一層,4.0,店面(店鋪),住商用,鋼筋混凝土造,611102.0,144.33,0,0,0,無,無,有,110000,762.0,,0.0,0,,RPPSMLNJQHKFFCA18CC,25.0522989,121.538101
內湖區,房地(土地+建物),臺北市內湖區瑞湖街91~120號,156.44,工,1040720,土地1建物1車位0,一層,7.0,廠辦,工業用,鋼筋混凝土造,890718.0,826.6099999999999,0,0,0,無,有,無,367500,445.0,,0.0,0,,RPVNMLOJQHKFFCA38CC,25.0736069,121.5759186
內湖區,房地(土地+建物)+車位,臺北市內湖區瑞光路188巷31~60號,1420.6,工,1040731,土地1建物1車位1,七層,8.0,廠辦,工業用,鋼筋混凝土造,890805.0,218.16,0,0,0,無,有,無,68990,316.0,坡道平面,24.53,0,,RPWNMLOJQHKFFCA48CC,25.0741849,121.5774099
中山區,建物,臺北市中山區民權東路一段31~60號,0.0,商,1040727,土地0建物1車位1,十層,10.0,辦公商業大樓,商業用,鋼筋混凝土造,890630.0,134.37,0,0,0,無,有,無,67000,499.0,升降機械,0.0,0,,RPUOMLOJQHKFFCA38CC,25.0629946,121.5241052
中山區,建物,臺北市中山區松江路69巷1~30號,0.0,住,1040730,土地0建物1車位0,一層,7.0,店面(店鋪),住家用,鋼筋混凝土造,1020903.0,136.55,0,0,1,有,有,無,68000,498.0,,0.0,0,,RPQPMLOJQHKFFCA08CC,25.049443,121.5334143
中山區,建物,臺北市中山區大直街94巷1弄1~30號,0.0,住,1040711,土地0建物1車位0,四層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,770629.0,126.87,3,2,2,有,無,無,28000,221.0,,0.0,0,,RPUPMLOJQHKFFCA48CC,25.084631,121.547658
中山區,建物,臺北市中山區林森北路85巷31~60號,0.0,商,1040728,土地0建物1車位0,二層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,961228.0,33.75,1,1,1,有,有,有,18775,556.0,,0.0,0,,RPRQMLOJQHKFFCA28CC,25.0495469,121.526024
中山區,建物,臺北市中山區建國北路一段31~60號,0.0,商,1040714,土地0建物1車位0,三層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960913.0,121.82,2,2,1,有,有,有,58000,476.0,,0.0,0,,RPSQMLOJQHKFFCA38CC,25.0478385,121.5393649
士林區,建物,臺北市士林區中山北路六段31~60號,0.0,住,1040714,土地0建物1車位0,九層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010522.0,159.45999999999995,2,2,2,有,有,有,85000,533.0,,0.0,0,,RPVOMLOJQHKFFEA68CC,25.1034301,121.5248822
中正區,建物,臺北市中正區中華路一段61~90號,0.0,商,1040730,土地0建物1車位0,四層,14.0,住宅大樓(11層含以上有電梯),見使用執照,鋼骨鋼筋混凝土造,920430.0,322.88,0,0,0,無,有,無,150000,465.0,,0.0,0,,RPRNMLOJQHKFFBA87CC,25.0412145,121.5082102
萬華區,建物,臺北市萬華區峨嵋街91~120號,0.0,商,1040722,土地0建物1車位0,二層,11.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,950126.0,52.48,1,1,1,有,有,有,28000,534.0,,0.0,0,,RPVOMLOJQHKFFBA38CC,25.0435086,121.5048554
大同區,建物,臺北市大同區南京西路61~90號,0.0,商,1040715,土地0建物1車位0,十層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970205.0,172.16000000000003,3,2,2,有,有,有,90000,523.0,,0.0,0,,RPPPMLOJQHKFFBA87CC,25.0530963,121.5191378
南港區,建物,臺北市南港區重陽路451~480號,0.0,其他,1040722,土地0建物1車位5,一層,12.0,店面(店鋪),見其他登記事項,鋼筋混凝土造,1010531.0,305.78,0,0,0,無,有,有,80000,262.0,坡道平面,100.99,0,,RPQNMLOJQHKFFDA97CC,25.0594639,121.61015
南港區,房地(土地+建物),臺北市南港區重陽路263巷1~30號,468.85,工,1040731,土地1建物1車位0,四層,4.0,廠辦,工業用,鋼筋混凝土造,770613.0,420.64,0,0,0,有,無,無,100000,238.0,,0.0,0,,RPUNMLOJQHKFFDA38CC,25.0577999,121.6034795
松山區,建物,臺北市松山區民生東路四段61~90號,0.0,商,1040731,土地0建物1車位0,一層,7.0,店面(店鋪),商業用,鋼筋混凝土造,680925.0,62.79,3,0,0,有,有,有,70000,1115.0,,0.0,0,,RPVNMLOJQHKFFDA48CC,25.0580279,121.550794
松山區,建物,臺北市松山區塔悠路271~300號,35.31,住,1040721,土地0建物1車位0,二層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960711.0,134.22,5,1,1,有,有,有,45000,335.0,,0.0,0,,RPWNMLOJQHKFFDA58CC,25.0595184,121.5688856
南港區,建物,臺北市南港區東新街1~30號,0.0,工,1040709,土地0建物1車位0,一層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,79.32,0,1,1,有,無,無,30000,378.0,,0.0,0,1.租期：自民國104年07月25日起至民國105年07月24日止。2.每月租金：新台幣30000元整是內含10％租賃稅，經雙方同意租賃稅及二代健保補充保費先從每個月應付租金扣除後；再由乙方負責給付扣繳稅款向稅捐稽徵機關辦理申報，出租人每月租金實際上收取新台幣26400元整。,RPPOMLOJQHKFFDA97CC,25.0502123,121.5831313
南港區,建物,臺北市南港區八德路四段931~960號,0.0,商,1040716,土地0建物1車位0,三層,7.0,辦公商業大樓,商業用,鋼筋混凝土造,890121.0,92.99,0,1,1,有,無,無,28000,301.0,,0.0,0,1.租期：自民國104年07月20日起至民國105年07月19日止。2.每月租金：新台幣28000元整是內含10％租賃稅，經雙方同意租賃稅及二代健保補充保費先從每個月應付租金扣除後；再由乙方負責給付扣繳稅款向稅捐稽徵機關辦理申報，出租人每月租金實際上收取新台幣24640元整。,RPVOMLOJQHKFFDA58CC,25.0513951,121.5819244
松山區,建物,臺北市松山區民生東路三段91~120號,0.0,商,1040730,土地0建物1車位0,四層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,730626.0,141.74,4,2,2,有,有,有,38000,268.0,,0.0,0,續租。,RPWOMLOJQHKFFDA68CC,25.0578409,121.5441466
信義區,建物,臺北市信義區松德路151~180號,6853.0,其他,1040708,土地0建物1車位0,五層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,800309.0,151.68,0,0,0,無,無,無,46000,303.0,,0.0,0,,RPXOMLOJQHKFFDA78CC,25.036644,121.574876
內湖區,建物,臺北市內湖區洲子街61~90號,0.0,工,1040715,土地0建物2車位0,五層,12.0,辦公商業大樓,工業用,鋼筋混凝土造,930601.0,776.58,0,0,0,無,有,無,293938,379.0,,0.0,0,,RPQQMLOJQHKFFCA28DC,25.0796946,121.5729014
文山區,建物,臺北市文山區指南路一段14巷1~30號,0.0,住,1040720,土地0建物1車位1,四層,6.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,881222.0,153.14,3,2,2,有,有,有,36000,235.0,升降機械,24.92,0,,RPWNMLOJQHKFFAA28CC,24.9865902,121.5693114
中正區,建物,臺北市中正區惠安街31~60號,24.0,住,1040709,土地0建物1車位0,一層,5.0,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,700422.0,103.21,2,2,3,有,無,有,20000,194.0,,0.0,0,,RPROMLOJQHKFFAA87CC,25.029376,121.5069657
大安區,房地(土地+建物),臺北市大安區仁愛路四段421~450號,15.68,住,1040706,土地1建物1車位0,一層,13.0,店面(店鋪),商業用,鋼筋混凝土造,770504.0,135.12,1,1,1,有,有,無,205357,1520.0,,0.0,0,,RPQNMLOJQHKFFFA18CC,25.0380599,121.5562751
大安區,建物,臺北市大安區忠孝東路四段26巷61~90號,0.0,其他,1040803,土地0建物1車位0,六層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990212.0,191.57,3,2,2,有,有,有,90000,470.0,,0.0,0,續約,RPTNMLOJQHKFFFA48CC,25.0394036,121.5443985
大安區,建物,臺北市大安區羅斯福路三段271~300號,0.0,商,1040707,土地0建物1車位0,二層,12.0,辦公商業大樓,見使用執照,鋼筋混凝土造,700817.0,95.16,0,0,0,無,有,無,43182,454.0,,0.0,0,,RPVNMLOJQHKFFFA68CC,25.018672,121.530625
大安區,建物,臺北市大安區延吉街181~210號,0.0,住,1040624,土地0建物1車位0,一層,7.0,店面(店鋪),見使用執照,鋼筋混凝土造,700123.0,466.41,0,0,0,無,有,無,220000,472.0,,0.0,0,,RPOOMLOJQHKFFFA08CC,25.0378927,121.5554208
大安區,建物,臺北市大安區復興南路二段78巷61~90號,0.0,住,1040731,土地0建物1車位0,一層,7.0,店面(店鋪),見使用執照,鋼筋混凝土造,700924.0,319.4899999999999,0,0,0,無,無,有,135000,423.0,,0.0,0,承租該棟1樓+B1,RPQOMLOJQHKFFFA28CC,25.030935,121.5428737
大安區,建物,臺北市大安區敦化南路一段252巷1~30號,0.0,住,1040626,土地0建物1車位0,一層,7.0,店面(店鋪),商業用,鋼筋混凝土造,821028.0,143.73,0,0,0,無,有,無,189000,1315.0,,0.0,0,,RPTOMLOJQHKFFFA58CC,25.0398942,121.5481445
大安區,建物,臺北市大安區安和路一段49巷1~30號,0.0,住,1040730,土地0建物0車位1,一層,7.0,店面(店鋪),住家用,鋼筋混凝土造,,101.82,0,1,0,有,無,無,66000,648.0,坡道平面,35.82,0,,RPVOMLOJQHKFFFA78CC,25.0385694,121.5520479
大安區,建物,臺北市大安區忠孝東路四段205巷7弄1~30號,0.0,住,1040730,土地0建物1車位0,七層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,631115.0,203.67,5,2,4,有,有,有,76000,373.0,坡道平面,0.0,0,,RPXOMLOJQHKFFFA98CC,25.0421484,121.5519915
大安區,建物,臺北市大安區敦化南路一段187巷61~90號,44.32,住,1040801,土地0建物1車位0,一層,7.0,店面(店鋪),住家用,鋼筋混凝土造,631115.0,179.74,0,0,0,無,有,無,300000,1669.0,,0.0,0,,RPOPMLOJQHKFFFA18CC,25.0426329,121.5522564
大安區,建物,臺北市大安區延吉街97巷1~30號,0.0,住,1040730,土地0建物1車位0,二層,6.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,740722.0,155.13,3,2,2,有,有,有,45000,290.0,,0.0,0,,RPPPMLOJQHKFFFA28CC,25.0431777,121.5550425
大安區,建物,臺北市大安區大安路一段91~120號,0.0,住,1040713,土地0建物1車位0,五層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,790926.0,88.72,2,2,2,有,無,有,60000,676.0,,0.0,0,,RPQPMLOJQHKFFFA38CC,25.0406699,121.5462538
大安區,建物,臺北市大安區復興南路一段61~90號,0.0,住,1040731,土地0建物1車位0,七層,16.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,701230.0,132.63,3,2,1,有,有,有,40000,302.0,,0.0,0,,RPRPMLOJQHKFFFA48CC,25.0438035,121.5442264
大安區,建物,臺北市大安區復興南路一段121~150號,0.0,商,1040715,土地0建物1車位0,五層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,950424.0,87.47999999999998,2,2,1,有,有,有,50000,572.0,,0.0,0,,RPSPMLOJQHKFFFA58CC,25.0434198,121.5440402
