district,type,address,land_size,purpose,date,pen,level,floor_num,build_state,use,material,complete_yr,total_size,room,hall,health,compartmented,manage,furniture,PRICE,unit_PRICE,berth,berth_size,berth_price,note,serial_num,lat,lng
中山區,建物,臺北市中山區南京東路二段91~120號,0.0,其他,1050717,土地0建物1車位0,十一層,18.0,套房(1房1廳1衛),住家用,見其他登記事項,990917.0,55.1,1,1,1,有,有,有,30000,544.0,,0.0,0,,RPWOMLLJQHLFFCA38CC,25.0522884,121.5321795
內湖區,房地(土地+建物),臺北市內湖區堤頂大道一段301~330號,170.98,工,1050714,土地1建物1車位0,四層,7.0,廠辦,見其他登記事項,鋼筋混凝土造,980122.0,170.98,0,0,0,無,有,無,54306,318.0,,0.0,0,,RPPPMLLJQHLFFCA77CC,25.0618276,121.5729281
內湖區,房地(土地+建物),臺北市內湖區新湖一路61~90號,259.87,工,1050720,土地1建物1車位0,三層,7.0,廠辦,見其他登記事項,鋼筋混凝土造,1010626.0,259.87,0,0,0,無,有,無,78000,300.0,,0.0,0,,RPRPMLLJQHLFFCA97CC,25.0582581,121.5750636
中山區,建物,臺北市中山區吉林路22巷1~30號,0.0,住,1050715,土地0建物1車位0,三層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,661104.0,196.51,4,2,2,有,有,有,53000,270.0,,0.0,0,,RPSPMLLJQHLFFCA08CC,25.051126,121.528625
內湖區,房地(土地+建物),臺北市內湖區新湖一路91~120號,269.79,工,1050713,土地1建物1車位0,四層,7.0,廠辦,見其他登記事項,鋼筋混凝土造,1010626.0,269.79,0,0,0,無,有,無,77000,285.0,,0.0,0,,RPTPMLLJQHLFFCA18CC,25.0585369,121.5760358
中山區,建物,臺北市中山區中山北路三段1~30號,0.0,商,1050801,土地0建物1車位0,五層,12.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,700820.0,122.2,2,1,0,有,有,有,35000,286.0,,0.0,0,,RPVPMLLJQHLFFCA38CC,25.0639349,121.522626
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路48巷1~30號,94.68,工,1050726,土地1建物1車位2,六層,6.0,廠辦,見其他登記事項,鋼筋混凝土造,971024.0,319.66,0,0,0,無,有,有,90816,284.0,坡道平面,49.95,0,,RPRQMLLJQHLFFCA08CC,25.0558875,121.5745177
內湖區,建物,臺北市內湖區成功路四段30巷28弄1~30號,0.0,商,1050709,土地0建物1車位0,三層,12.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,840211.0,81.97999999999998,2,1,1,有,有,有,23000,281.0,,0.0,0,,RPVQMLLJQHLFFCA48CC,25.0827209,121.591925
信義區,建物,臺北市信義區基隆路一段1~30號,0.0,商,1050716,土地0建物1車位1,十一層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021107.0,118.38,3,2,2,有,有,無,40500,342.0,坡道平面,21.01,0,,RPWNMLLJQHLFFDA38CC,25.0469316,121.5676258
松山區,建物,臺北市松山區光復南路13巷31~60號,84.89,住,1050722,土地0建物3車位0,一層,7.0,華廈(10層含以下有電梯),見使用執照,鋼筋混凝土造,,360.85,0,0,2,有,無,無,90817,252.0,,0.0,0,,RPXNMLLJQHLFFDA48CC,25.047855,121.5592851
松山區,建物,臺北市松山區民生東路五段151~180號,4.49,商,1050711,土地0建物1車位0,一層,15.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,720129.0,52.44,0,0,0,無,有,無,33600,641.0,,0.0,0,,RPTOMLLJQHLFFDA18CC,25.059107,121.5621851
士林區,建物,臺北市士林區忠誠路二段1~30號,0.0,住,1050711,土地0建物1車位0,十一層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,751231.0,189.2,3,2,2,有,有,有,71000,375.0,,0.0,0,租金內含管理費。,RPUNMLLJQHLFFEA28CC,25.1085999,121.5305816
北投區,建物,臺北市北投區榮華三路1~30號,0.0,住,1050711,土地0建物1車位2,五層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960521.0,238.77,4,2,2,有,有,無,105000,440.0,坡道平面,0.0,0,,RPOOMLLJQHLFFEA77CC,25.112843,121.52523
士林區,建物,臺北市士林區中山北路七段63巷1~30號,0.0,住,1050729,土地0建物1車位0,二層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950816.0,181.8,4,2,2,有,有,有,80000,440.0,,0.0,0,,RPSOMLLJQHLFFEA18CC,25.1206779,121.5310568
士林區,建物,臺北市士林區中正路481~510號,0.0,住,1050712,土地0建物1車位0,一層,16.0,店面(店鋪),住商用,鋼筋混凝土造,751224.0,73.92,0,1,1,有,有,無,50000,676.0,,0.0,0,,RPTOMLLJQHLFFEA28CC,25.092459,121.5185243
士林區,建物,臺北市士林區克強路15巷1~30號,0.0,住,1050730,土地0建物1車位0,二層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670712.0,120.13,2,2,2,有,無,無,25000,208.0,,0.0,0,,RPTQMLLJQHLFFEA48CC,25.1082146,121.5243087
大安區,建物,臺北市大安區信義路四段265巷31~60號,14.6,住,1050705,土地0建物1車位0,一層,7.0,店面(店鋪),商業用,鋼筋混凝土造,730308.0,86.9,0,0,0,無,無,無,61000,702.0,,0.0,0,,RPQNMLLJQHLFFFA97CC,25.0345656,121.5552668
大安區,建物,臺北市大安區和平東路一段61~90號,0.0,商,1050722,土地0建物1車位0,三層,12.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,740116.0,156.25,4,2,2,有,有,無,42000,269.0,,0.0,0,,RPUNMLLJQHLFFFA38CC,25.0271676,121.5245613
大安區,建物,臺北市大安區敦化南路一段187巷1~30號,0.0,住,1050714,土地0建物1車位0,一層,7.0,華廈(10層含以下有電梯),見使用執照,鋼筋混凝土造,,236.24,0,0,0,無,有,無,450000,1905.0,,0.0,0,,RPTOMLLJQHLFFFA38CC,25.0426915,121.5514067
大同區,建物,臺北市大同區市民大道一段181~210號,0.0,其他,1050721,土地0建物1車位0,九層,18.0,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,980724.0,92.48,2,1,1,有,有,有,52200,564.0,,0.0,0,,RPTNMLLJQHLFFBA87CC,25.048493,121.5187377
中正區,建物,臺北市中正區襄陽路31~60號,0.0,商,1050801,土地0建物1車位0,見其他登記事項,6.0,店面(店鋪),,加強磚造,,97.06,0,0,0,無,有,無,81735,842.0,,0.0,0,,RPVNMLLJQHLFFBA08CC,25.0435599,121.513775
萬華區,建物,臺北市萬華區萬大路424巷121~150號,21.5,住,1050801,土地0建物1車位0,二層,4.0,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,621017.0,72.24,3,1,1,有,無,有,15000,208.0,,0.0,0,,RPQOMLLJQHLFFBA67CC,25.020913,121.494887
中正區,建物,臺北市中正區重慶南路三段1~30號,69.0,住,1050727,土地0建物1車位0,一層,3.0,公寓(5樓含以下無電梯),,加強磚造,,59.58,0,0,0,無,無,無,28000,470.0,,0.0,0,,RPVNMLLJQHLFFAA97CC,25.0296622,121.5154808
文山區,建物,臺北市文山區指南路三段91~120號,0.0,住,1050722,土地0建物1車位0,三層,11.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030513.0,39.22,1,1,1,有,有,有,15000,382.0,,0.0,0,,RPPOMLLJQHLFFAA47CC,24.9824662,121.580488
中正區,建物,臺北市中正區羅斯福路二段121~150號,0.0,其他,1050702,土地0建物1車位0,八層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,921203.0,45.47,0,0,0,無,無,無,20000,440.0,,0.0,0,,RPROMLMJQHLFFAA77CC,25.0263567,121.5228344
內湖區,建物,臺北市內湖區行愛路77巷1~30號,0.0,其他,1050728,土地0建物2車位0,六層,8.0,華廈(10層含以下有電梯),工業用,鋼骨鋼筋混凝土造,920711.0,1333.62,0,0,0,無,有,無,270613,203.0,,0.0,0,第二年第三年每月租金為282730元   第四第五年每月租金為302925元  兩戶打通,RPSQMLMJQHLFFCA38DC,25.0606606,121.5826301
萬華區,建物,臺北市萬華區昆明街91~120號,0.0,商,1050720,土地0建物1車位0,地下一層,14.0,店面(店鋪),見使用執照,鋼筋混凝土造,920122.0,170.9,0,0,0,無,無,有,56000,328.0,,0.0,0,,RPSNMLMJQHLFFBA97DC,25.0425483,121.5048969
大安區,建物,臺北市大安區大安路一段1~30號,0.0,住,1050717,土地0建物1車位0,一層,7.0,店面(店鋪),商業用,鋼筋混凝土造,730216.0,66.12,0,1,1,有,有,無,150000,2269.0,,0.0,0,租金含代扣繳租賃所得稅。自民國105年7月17日至民國105年8月14日止為免租裝潢期。,RPPNMLMJQHLFFFA08DC,25.0396433,121.5462231
大安區,建物,臺北市大安區敦化南路一段271~300號,0.0,其他,1050720,土地0建物1車位0,六層,14.0,套房(1房1廳1衛),,鋼筋混凝土造,,31.69,1,1,1,有,有,有,14500,458.0,,0.0,0,租金含代扣繳租賃所得稅。,RPQNMLMJQHLFFFA18DC,25.03613,121.5491972
中正區,建物,臺北市中正區臨沂街8巷1~30號,0.0,住,1050728,土地0建物1車位0,一層,4.0,店面(店鋪),,鋼筋混凝土造,,105.51,0,0,0,無,無,無,55000,521.0,,0.0,0,,RPWPMLMJQHLFFBA48CC,25.0421,121.5303615
大安區,建物,臺北市大安區新生南路一段157巷1~30號,0.0,住,1050801,土地0建物1車位0,一層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720727.0,166.26,3,3,3,有,無,無,68000,409.0,,0.0,0,,RPPOMLMJQHLFFFA08CC,25.0350873,121.5331329
大安區,房地(土地+建物),臺北市大安區泰順街16巷31~60號,70.5,住,1050729,土地1建物1車位0,三層,4.0,公寓(5樓含以下無電梯),,鋼筋混凝土造,,84.23,3,2,1,有,無,有,22000,261.0,,0.0,0,,RPROMLMJQHLFFFA28CC,25.025447,121.52979
大安區,建物,臺北市大安區忠孝東路四段223巷31~60號,0.0,住,1050801,土地0建物1車位0,一層,7.0,店面(店鋪),見使用執照,鋼筋混凝土造,,107.68,0,0,0,無,無,無,180000,1672.0,,0.0,0,,RPUOMLMJQHLFFFA58CC,25.0424184,121.5528311
大安區,建物,臺北市大安區永康街23巷1~30號,0.0,住,1050705,土地0建物1車位0,五層,6.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,970904.0,133.86,3,2,2,有,有,有,70000,523.0,,0.0,0,,RPWOMLMJQHLFFFA78CC,25.03185,121.531913
大安區,建物,臺北市大安區仁愛路四段391~420號,0.0,其他,1050801,土地0建物1車位0,一層,14.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,710227.0,146.31,0,0,0,無,有,無,70000,478.0,,0.0,0,,RPXOMLMJQHLFFFA88CC,25.0375086,121.5565627
士林區,建物,臺北市士林區中山北路七段1~30號,0.0,商,1050727,土地0建物1車位0,六層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,770314.0,144.14999999999995,3,2,2,有,有,有,55000,382.0,,0.0,0,租金內含管理費,RPSNMLMJQHLFFEA18CC,25.126537,121.532604
士林區,建物,臺北市士林區天母北路4巷1~30號,0.0,商,1050720,土地0建物1車位1,一層,6.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830811.0,87.06,3,2,2,有,有,有,68000,781.0,坡道平面,0.0,0,,RPTNMLMJQHLFFEA28CC,25.1189123,121.5258418
士林區,建物,臺北市士林區天母西路13巷1~30號,0.0,商,1050715,土地0建物1車位0,三層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,731113.0,152.38,3,2,2,有,有,有,62000,407.0,,0.0,0,,RPUNMLMJQHLFFEA38CC,25.1187622,121.5282437
北投區,建物,臺北市北投區珠海路91~120號,0.0,其他,1050707,土地0建物1車位0,二層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,710225.0,142.09,4,2,2,有,有,無,23000,162.0,,0.0,0,,RPTOMLMJQHLFFEA38CC,25.1406703,121.5047403
士林區,建物,臺北市士林區天母東路61~90號,0.0,住,1050726,土地0建物1車位0,三層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,740910.0,195.06,4,2,2,有,有,有,55000,282.0,,0.0,0,,RPRPMLMJQHLFFEA28CC,25.118234,121.533898
松山區,建物,臺北市松山區南京東路四段120巷29弄1~30號,0.0,住,1050705,土地0建物0車位0,一層,4.0,公寓(5樓含以下無電梯),住家用,加強磚造,,16.94,4,4,4,有,無,有,15500,915.0,,0.0,0,,RPQOMLMJQHLFFDA97CC,25.0503548,121.5553184
信義區,房地(土地+建物),臺北市信義區莊敬路421~450號,26.5,住,1050722,土地1建物1車位0,一層,4.0,店面(店鋪),住家用,鋼筋混凝土造,,79.3,0,0,0,無,無,無,66000,832.0,,0.0,0,,RPWOMLMJQHLFFDA58CC,25.027329,121.566508
信義區,房地(土地+建物),臺北市信義區吳興街331~360號,15.25,住,1050707,土地1建物1車位0,一層,4.0,店面(店鋪),住家用,鋼筋混凝土造,,53.3,0,0,0,無,無,無,28000,525.0,,0.0,0,,RPXOMLMJQHLFFDA68CC,25.0262241,121.5657915
南港區,建物,臺北市南港區經貿二路157巷36弄61~90號,0.0,住,1050801,土地0建物1車位0,三層,7.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,970910.0,53.74,1,1,1,有,有,有,18000,335.0,,0.0,0,,RPRPMLMJQHLFFDA18CC,25.0611881,121.6156441
松山區,建物,臺北市松山區民生東路四段61~90號,0.0,商,1050720,土地0建物1車位0,一層,4.0,店面(店鋪),住家用,鋼筋混凝土造,640415.0,147.75,0,0,0,無,無,無,200000,1354.0,,0.0,0,,RPWPMLMJQHLFFDA68CC,25.0580279,121.550794
中山區,建物,臺北市中山區中山北路二段91~120號,0.0,商,1050729,土地0建物1車位0,六層,14.0,辦公商業大樓,商業用,鋼骨鋼筋混凝土造,671223.0,192.15,0,0,0,無,無,無,74000,385.0,,0.0,0,,RPTNMLMJQHLFFCA08CC,25.059308,121.523262
內湖區,建物,臺北市內湖區東湖路113巷95弄121~150號,0.0,住,1050720,土地0建物1車位0,五層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730105.0,99.13,3,2,2,有,無,有,17500,177.0,,0.0,0,,RPVNMLMJQHLFFCA28CC,25.0703309,121.614433
中山區,建物,臺北市中山區中山北路一段121巷1~30號,0.0,商,1050718,土地0建物1車位0,六層,7.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,990910.0,56.19,1,1,1,有,有,有,40000,712.0,,0.0,0,,RPWNMLMJQHLFFCA38CC,25.051326,121.522739
內湖區,建物,臺北市內湖區內湖路二段179巷31~60號,0.0,住,1050725,土地0建物1車位0,四層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700922.0,103.69,3,2,1,有,無,有,25000,241.0,,0.0,0,,RPQOMLMJQHLFFCA87CC,25.083699,121.5865415
中山區,建物,臺北市中山區北安路811~840號,0.0,住,1050722,土地0建物0車位0,五層,14.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,991224.0,23.59,1,1,1,有,無,有,23000,975.0,,0.0,0,,RPTOMLMJQHLFFCA18CC,25.085196,121.5554409
中山區,建物,臺北市中山區中山北路二段77巷1~30號,0.0,商,1050801,土地0建物1車位0,九層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,981027.0,89.0,3,1,1,有,有,有,55000,618.0,,0.0,0,,RPQPMLMJQHLFFCA97CC,25.0576603,121.5230347
中山區,建物,臺北市中山區中山北路二段77巷1~30號,0.0,商,1050726,土地0建物1車位0,十三層,14.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,901112.0,79.18,3,1,1,有,有,有,35000,442.0,,0.0,0,,RPSPMLMJQHLFFCA18CC,25.0576603,121.5230347
中山區,建物,臺北市中山區南京東路二段31~60號,0.0,商,1050713,土地0建物1車位0,七層,9.0,辦公商業大樓,商業用,鋼筋混凝土造,791022.0,122.12,0,0,0,無,有,無,45000,368.0,,0.0,0,,RPUPMLMJQHLFFCA38CC,25.0522749,121.5290334
中山區,建物,臺北市中山區松江路181~210號,0.0,商,1050706,土地0建物2車位0,十一層,12.0,辦公商業大樓,住家用,鋼筋混凝土造,700811.0,154.27,0,0,0,無,有,無,72800,472.0,,0.0,0,,RPOQMLMJQHLFFCA87CC,25.0563544,121.5333334
中山區,建物,臺北市中山區林森北路331~360號,0.0,商,1050728,土地0建物1車位0,四層,24.0,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1021101.0,210.12,3,1,2,有,有,有,81237,387.0,,0.0,0,,RPWQMLMJQHLFFCA68CC,25.056386,121.525667
中山區,建物,臺北市中山區長春路1~30號,0.0,商,1050721,土地0建物1車位0,五層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990212.0,52.16,1,1,1,有,有,有,35000,671.0,,0.0,0,,RPORMLMJQHLFFCA97CC,25.0547461,121.5308377
中山區,建物,臺北市中山區錦州街23巷1~30號,0.0,商,1050728,土地0建物1車位0,九層,14.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041204.0,63.39,2,1,1,有,有,有,40000,631.0,,0.0,0,,RPWNMLNJQHLFFCA48CC,25.0606662,121.5252036
中山區,建物,臺北市中山區中山北路一段83巷31~60號,0.0,商,1050722,土地0建物1車位0,十層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970314.0,63.55,1,1,1,有,有,有,33175,522.0,,0.0,0,,RPXNMLNJQHLFFCA58CC,25.0500556,121.5243798
中山區,建物,臺北市中山區民權東路三段1~30號,0.0,商,1050727,土地0建物1車位0,十二層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851125.0,175.76,3,2,2,有,有,有,75000,427.0,,0.0,0,,RPOOMLNJQHLFFCA77CC,25.063371,121.538864
中山區,建物,臺北市中山區新生北路二段61~90號,0.0,商,1050715,土地0建物1車位0,三層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,610402.0,116.37,3,2,2,有,有,有,20000,172.0,,0.0,0,,RPPOMLNJQHLFFCA87CC,25.0613244,121.5296175
中山區,建物,臺北市中山區中山北路一段53巷1~30號,0.0,商,1050719,土地0建物1車位0,五層,12.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,970104.0,49.64,1,1,1,有,有,無,22500,453.0,,0.0,0,,RPQOMLNJQHLFFCA97CC,25.0492864,121.5218992
中山區,建物,臺北市中山區雙城街13巷1~30號,0.0,商,1050719,土地0建物1車位0,二層,11.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021231.0,100.86,3,2,2,有,有,無,35000,347.0,,0.0,0,,RPROMLNJQHLFFCA08CC,25.06417,121.5245646
中山區,建物,臺北市中山區松江路61~90號,0.0,商,1050722,土地0建物1車位0,四層,11.0,辦公商業大樓,商業用,鋼筋混凝土造,661223.0,159.95999999999995,0,0,0,無,有,無,65000,406.0,,0.0,0,,RPVOMLNJQHLFFCA48CC,25.0486979,121.5331491
中山區,建物,臺北市中山區松江路91~120號,0.0,商,1050722,土地0建物1車位1,七層,12.0,辦公商業大樓,商業用,鋼筋混凝土造,750324.0,337.7100000000001,8,1,4,有,有,有,145000,429.0,坡道平面,0.0,0,"1.租金含1個B1停車位2.租金未5%稅3.第3年度租金調整為150,000元",RPXOMLNJQHLFFCA68CC,25.0496362,121.533209
中山區,建物,臺北市中山區中山北路二段59巷1~30號,0.0,商,1050722,土地0建物1車位0,一層,9.0,店面(店鋪),見其他登記事項,鋼筋混凝土造,1041127.0,54.13,0,0,0,無,有,無,45000,831.0,,0.0,0,,RPOPMLNJQHLFFCA87CC,25.055962,121.523216
中山區,建物,臺北市中山區中山北路一段83巷1~30號,0.0,商,1050722,土地0建物1車位0,八層,9.0,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,670116.0,69.91,2,1,1,有,有,無,23000,329.0,,0.0,0,,RPQPMLNJQHLFFCA08CC,25.0504647,121.5225109
中山區,建物,臺北市中山區中山北路一段33巷1~30號,0.0,商,1050730,土地0建物1車位0,一層,12.0,店面(店鋪),見其他登記事項,鋼筋混凝土造,970104.0,74.1,1,1,1,有,有,無,45000,607.0,,0.0,0,續約,RPRPMLNJQHLFFCA18CC,25.048886,121.5215563
中山區,建物,臺北市中山區松江路184巷26弄1~30號,0.0,住,1050727,土地0建物1車位0,十三層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,971128.0,176.13,4,2,2,有,有,有,63000,358.0,,0.0,0,續租,RPSPMLNJQHLFFCA28CC,25.0566309,121.5308609
中山區,建物,臺北市中山區新生北路二段68巷1~30號,0.0,商,1050725,土地0建物1車位0,六層,12.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,970813.0,34.56,1,1,1,有,有,無,19000,550.0,,0.0,0,,RPUPMLNJQHLFFCA48CC,25.056545,121.5260897
中山區,建物,臺北市中山區長春路1~30號,0.0,商,1050731,土地0建物1車位0,八層,14.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,990212.0,46.34,1,1,1,有,有,有,27108,585.0,,0.0,0,,RPVPMLNJQHLFFCA58CC,25.0547461,121.5308377
中山區,建物,臺北市中山區松江路26巷31~60號,0.0,住,1050728,土地0建物1車位0,六層,12.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,691231.0,34.9,1,1,1,有,有,無,14000,401.0,,0.0,0,,RPWPMLNJQHLFFCA68CC,25.047262,121.5318616
內湖區,房地(土地+建物)+車位,臺北市內湖區洲子街61~90號,57.44,工,1050801,土地1建物1車位1,一層,11.0,廠辦,見其他登記事項,鋼筋混凝土造,990416.0,345.66,0,0,0,無,有,無,183300,573.0,坡道平面,31.53,0,,RPXPMLNJQHLFFCA78CC,25.0796946,121.5729014
內湖區,房地(土地+建物)+車位,臺北市內湖區臺北市內湖區瑞光路151~180號,56.76,工,1050719,土地1建物1車位1,三層,9.0,廠辦,工業用,鋼筋混凝土造,910619.0,270.28,0,0,0,無,無,有,88000,351.0,坡道平面,29.68,0,,RPOQMLNJQHLFFCA97CC,25.0783019,121.5711065
中山區,建物,臺北市中山區林森北路85巷66弄1~30號,0.0,商,1050728,土地0建物1車位0,四層,5.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,730804.0,52.62000000000001,1,1,1,有,有,有,15500,295.0,,0.0,0,,RPPQMLNJQHLFFCA08CC,25.0490831,121.5272081
中山區,建物,臺北市中山區民生東路一段61~90號,0.0,商,1050727,土地0建物1車位0,十層,12.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,780427.0,36.65,1,1,1,有,有,有,13000,355.0,,0.0,0,,RPRQMLNJQHLFFCA28CC,25.0580477,121.5264375
內湖區,建物,臺北市內湖區金豐街31~60號,2195.02,工,1050802,土地0建物1車位0,一層,10.0,店面(店鋪),見其他登記事項,鋼筋混凝土造,991124.0,114.1,0,0,0,無,有,無,33000,289.0,,0.0,0,,RPSQMLNJQHLFFCA38CC,25.0656346,121.5871547
中山區,建物,臺北市中山區林森北路451~480號,0.0,商,1050719,土地0建物1車位1,十一層,14.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,981106.0,117.6,1,1,1,有,有,有,42600,362.0,升降機械,0.0,0,,RPTQMLNJQHLFFCA48CC,25.0605292,121.5257605
內湖區,房地(土地+建物),臺北市內湖區環山路二段31~60號,26.45,其他,1050729,土地1建物1車位0,三層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670712.0,124.08,0,0,0,無,無,無,23000,185.0,,0.0,0,,RPUQMLNJQHLFFCA58CC,25.0855357,121.5728026
中山區,建物,臺北市中山區民生東路一段1~30號,0.0,商,1050715,土地0建物1車位0,見其他登記事項,10.0,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,801121.0,1276.71,1,1,1,有,無,有,700000,548.0,,0.0,0,,RPVQMLNJQHLFFCA68CC,25.0582153,121.524294
信義區,房地(土地+建物),臺北市信義區信義路六段76巷8弄1~30號,9.94,其他,1050713,土地2建物1車位0,地下二層,6.0,其他,見使用執照,鋼筋混凝土造,650315.0,54.3,3,1,3,有,無,有,14444,266.0,,0.0,0,,RPPNMLNJQHLFFDA87CC,25.034223,121.576891
信義區,建物,臺北市信義區和平東路三段151~180號,0.0,商,1050715,土地0建物1車位0,四層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970205.0,86.78,2,1,1,有,有,有,34000,392.0,,0.0,0,,RPWNMLNJQHLFFDA58CC,25.0241941,121.5530874
