district,type,address,land_size,purpose,date,pen,level,floor_num,build_state,use,material,complete_yr,total_size,room,hall,health,compartmented,manage,furniture,PRICE,unit_PRICE,berth,berth_size,berth_price,note,serial_num,lat,lng
內湖區,車位,臺北市內湖區內湖路二段331~360號,41.56,住,1060429,土地0建物0車位1,,,其他,,,,0.0,0,0,0,有,有,無,4000,,坡道平面,41.56,4000,,RPVOMLNJNHMFFCA28CC,25.083277,121.591515
內湖區,建物,臺北市內湖區南京東路六段151~180號,0.0,,1060426,土地0建物1車位0,三層,6.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040105.0,221.2,4,2,2,有,無,有,50000,226.0,,0.0,0,,RPOPMLNJNHMFFCA67CC,25.0565555,121.579356
內湖區,房地(土地+建物),臺北市內湖區文德路91~120號,33.65,住,1060428,土地1建物1車位0,四層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730111.0,115.8,3,2,2,有,無,有,25000,216.0,,0.0,0,,RPPPMLNJNHMFFCA77CC,25.0787855,121.5831277
中山區,建物,臺北市中山區新生北路二段68巷1~30號,0.0,商,1060403,土地0建物1車位0,七層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,971229.0,52.74,1,1,1,有,有,有,30000,569.0,,0.0,0,,RPTPMLNJNHMFFCA18CC,25.056545,121.5260897
中山區,建物,臺北市中山區中山北路二段121~150號,0.0,商,1060405,土地0建物1車位0,六層,14.0,辦公商業大樓,商業用,鋼骨鋼筋混凝土造,930319.0,217.74,0,0,0,無,有,無,120000,551.0,,0.0,0,,RPSQMLNJNHMFFCA18CC,25.0612094,121.5231156
信義區,建物,臺北市信義區忠孝東路五段481~510號,0.0,其他,1060328,土地0建物1車位0,二層,28.0,辦公商業大樓,商業用,鋼骨混凝土造,820813.0,65.6,1,0,0,無,有,有,29515,450.0,,0.0,0,續約,RPRNMLNJNHMFFDA87CC,25.041004,121.577475
信義區,建物,臺北市信義區信義路五段91~120號,0.0,,961228,土地0建物1車位0,三層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,961228.0,229.8,3,2,2,有,有,有,93000,405.0,坡道平面,66.64,0,,RPSNMLNJNHMFFDA97CC,25.0326825,121.5651137
信義區,建物,臺北市信義區基隆路一段380巷1~30號,0.0,商,1060502,土地0建物1車位0,六層,12.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,103.91,3,2,1,有,有,無,20000,192.0,,0.0,0,,RPTNMLNJNHMFFDA08CC,25.0345024,121.5599599
信義區,房地(土地+建物)+車位,臺北市信義區市民大道六段301~330號,324.42,商,1060323,土地2建物1車位3,一層,16.0,店面(店鋪),見其他登記事項,鋼筋混凝土造,1031227.0,549.71,0,0,0,無,有,無,330000,600.0,坡道平面,114.0,0,,RPUNMLNJNHMFFDA18CC,25.0488864,121.5789348
松山區,建物,臺北市松山區光復北路91~120號,0.0,商,1060405,土地0建物1車位0,二層,11.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,660505.0,59.42,1,1,1,有,有,無,15000,252.0,,0.0,0,,RPROMLNJNHMFFDA97CC,25.0507034,121.5580138
信義區,建物,臺北市信義區忠孝東路四段481~510號,0.0,住,1060410,土地0建物1車位0,八層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,166.65,3,2,2,有,有,無,50000,300.0,,0.0,0,,RPTOMLNJNHMFFDA18CC,25.0413471,121.5604148
松山區,建物,臺北市松山區民生東路五段69巷1弄1~30號,0.0,其他,1060429,土地0建物1車位0,四層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,620301.0,102.56,3,2,2,有,無,無,33500,327.0,,0.0,0,,RPUOMLNJNHMFFDA28CC,25.0590697,121.5581121
士林區,建物,臺北市士林區士東路266巷15弄1~30號,623.26,住,1060430,土地0建物1車位1,十層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,971229.0,376.19,5,2,3,有,有,有,149360,397.0,坡道平面,37.85,0,,RPQNMLNJNHMFFEA87CC,25.111539,121.5369864
士林區,建物,臺北市士林區德行西路62巷1~30號,0.0,住,1060407,土地0建物1車位0,全,2.0,透天厝,住家用,加強磚造,601124.0,158.7,0,0,0,無,無,無,46000,290.0,,0.0,0,,RPVNMLNJNHMFFEA38CC,25.1065113,121.5247449
士林區,建物,臺北市士林區忠誠路一段181~210號,0.0,住,1060425,土地0建物1車位0,一層,10.0,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,830602.0,157.78,0,0,0,無,有,無,60000,380.0,,0.0,0,,RPXNMLNJNHMFFEA58CC,25.107348,121.5299586
士林區,建物,臺北市士林區忠誠路一段1~30號,0.0,住,1060407,土地0建物1車位0,一層,14.0,店面(店鋪),見其他登記事項,鋼筋混凝土造,941228.0,100.58,0,1,0,有,有,無,115352,1147.0,,0.0,0,,RPOOMLNJNHMFFEA77CC,25.1041533,121.5266027
士林區,建物,臺北市士林區忠誠路一段1~30號,0.0,住,1060407,土地0建物1車位0,一層,14.0,店面(店鋪),見其他登記事項,鋼筋混凝土造,941228.0,82.5,0,1,0,有,有,無,94648,1147.0,,0.0,0,,RPQOMLNJNHMFFEA97CC,25.1041533,121.5266027
大安區,建物,臺北市大安區青田街12巷1~30號,0.0,住,1060419,土地0建物1車位0,一層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,115.02,3,2,2,有,無,有,50000,435.0,,0.0,0,租賃期間為六年又五十天，因欄位只有到月，故在此備註。,RPUNMLNJNHMFFFA38CC,25.027051,121.531793
大安區,建物,臺北市大安區光復南路200巷1~30號,0.0,商,1060425,土地0建物0車位0,一層,6.0,店面(店鋪),住家用,鋼筋混凝土造,,64.26,0,0,1,有,無,有,100000,1556.0,,0.0,0,,RPWNMLNJNHMFFFA58CC,25.0357491,121.5568327
大安區,建物,臺北市大安區安居街1~30號,0.0,住,1060428,土地0建物1車位0,五層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,711029.0,79.33,2,2,1,有,有,有,21500,271.0,,0.0,0,,RPSOMLNJNHMFFFA28CC,25.0198234,121.553763
大安區,建物,臺北市大安區潮州街151~180號,0.0,住,1060427,土地0建物0車位0,一層,7.0,店面(店鋪),住家用,鋼筋混凝土造,,82.66,0,0,0,無,無,有,60000,726.0,,0.0,0,承租一樓靠北側部份，約25坪。,RPUOMLNJNHMFFFA48CC,25.028294,121.53043
大安區,房地(土地+建物),臺北市大安區基隆路二段121~150號,10.62,住,1060502,土地1建物1車位0,五層,12.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,700716.0,103.63,3,2,2,有,有,有,35000,338.0,,0.0,0,,RPTOMLNJNHMFFFA48DC,25.0284817,121.5570473
中正區,建物,臺北市中正區館前路1~30號,0.0,商,1060411,土地0建物1車位0,七層,10.0,辦公商業大樓,商業用,鋼筋混凝土造,620303.0,288.66,0,0,0,無,有,無,180000,624.0,,0.0,0,,RPQNMLNJNHMFFBA57CC,25.0454002,121.5151724
中正區,建物,臺北市中正區中華路一段61~90號,0.0,商,1060417,土地0建物1車位1,四層,14.0,住宅大樓(11層含以上有電梯),見使用執照,鋼骨鋼筋混凝土造,920430.0,145.46,3,0,1,有,有,無,90816,624.0,升降機械,0.0,0,"本戶承租四樓之一部份面積,含公設約44坪",RPRNMLNJNHMFFBA67CC,25.0412145,121.5082102
大同區,建物,臺北市大同區長安西路91~120號,0.0,商,1060418,土地0建物1車位0,十層,12.0,辦公商業大樓,商業用,鋼筋混凝土造,880809.0,274.37,4,0,0,有,有,無,147000,536.0,,0.0,0,"本戶承租十樓之3部份及十樓之5全部,合計承租面積83坪.",RPSNMLNJNHMFFBA77CC,25.0511339,121.5164584
大同區,建物,臺北市大同區延平北路一段66巷1~30號,0.0,,1060410,土地0建物1車位0,二層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030110.0,145.38,3,2,2,有,有,有,45000,310.0,,0.0,0,,RPUNMLNJNHMFFBA97CC,25.0516115,121.5117544
中正區,建物,臺北市大同區市民大道一段211~240號,0.0,其他,1060427,土地0建物1車位0,十四層,16.0,套房(1房1廳1衛),見其他登記事項,見其他登記事項,980724.0,50.86,0,0,0,無,有,有,28000,551.0,,0.0,0,租金2.8萬(含稅),RPPOMLNJNHMFFBA57CC,25.0493179,121.5177851
大同區,建物,臺北市大同區承德路三段90巷1~30號,0.0,住,1060407,土地0建物2車位0,見其他登記事項,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,620904.0,184.26,0,0,0,無,無,無,50000,271.0,,0.0,0,,RPSOMLNJNHMFFBA87CC,25.0664337,121.5178814
大同區,建物,臺北市大同區南京西路18巷1~30號,0.0,商,1060419,土地0建物1車位0,四層,9.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1001129.0,73.3,2,1,1,有,無,有,57880,790.0,,0.0,0,起租日為106年4月23日,RPTNMLOJNHMFFBA97CC,25.05117,121.520123
大同區,建物,臺北市大同區市民大道一段181~210號,0.0,其他,1060407,土地0建物1車位0,十七層,18.0,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,980724.0,106.64,2,2,1,有,有,有,67000,628.0,,0.0,0,,RPPPMLOJNHMFFBA77CC,25.048493,121.5187377
大同區,建物,臺北市大同區市民大道一段181~210號,0.0,其他,1060408,土地0建物1車位0,十層,18.0,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,980724.0,78.0,2,1,1,有,有,有,50000,641.0,,0.0,0,,RPQPMLOJNHMFFBA87CC,25.048493,121.5187377
大同區,建物,臺北市大同區南京西路271~300號,0.0,商,1060422,土地0建物1車位0,五層,13.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,891118.0,37.97,1,1,1,有,有,有,15000,395.0,,0.0,0,,RPRPMLOJNHMFFBA97CC,25.053406,121.509494
大同區,建物,臺北市大同區市民大道一段181~210號,0.0,其他,1060425,土地0建物1車位0,十三層,18.0,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,980724.0,92.43,2,2,1,有,有,有,50000,541.0,,0.0,0,含管理費。,RPUPMLOJNHMFFBA28CC,25.048493,121.5187377
大同區,建物,臺北市大同區市民大道一段181~210號,0.0,其他,1060427,土地0建物1車位1,十三層,18.0,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,980724.0,107.99,2,2,1,有,有,有,50000,463.0,坡道平面,0.0,0,租金含管理費。,RPVPMLOJNHMFFBA38CC,25.048493,121.5187377
內湖區,建物,臺北市內湖區瑞光路358巷30弄1~30號,0.0,工,1060502,土地0建物1車位0,八層,8.0,廠辦,見其他登記事項,鋼筋混凝土造,1040828.0,375.17,0,0,0,無,有,無,124500,444.0,升降機械,115.91,9500,車位4個,RPOQMLOJNHMFFCA97DC,25.0766785,121.5724825
大同區,建物,臺北市大同區酒泉街31~60號,0.0,商,1060424,土地0建物8車位0,全,4.0,透天厝,住工用,鋼筋混凝土造,,686.0,0,0,4,有,無,無,270000,394.0,,0.0,0,租金實拿，不含代扣繳及二代健保。,RPWNMLOJNHMFFBA38DC,25.0707339,121.5191627
中正區,建物,臺北市中正區汀州路二段211~240號,100.0,住,1060421,土地0建物1車位0,一層,3.0,店面(店鋪),,加強磚造,,80.73,0,0,0,無,無,無,40000,495.0,,0.0,0,,RPXNMLOJNHMFFAA28CC,25.0236187,121.5226106
大安區,建物,臺北市大安區敦化南路一段181~210號,0.0,其他,1060410,土地0建物1車位0,五層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,38.03,1,1,1,有,有,有,21000,552.0,,0.0,0,,RPRNMLOJNHMFFFA18CC,25.042916,121.5494161
大安區,建物,臺北市大安區和平東路二段118巷54弄31~60號,0.0,住,1060422,土地0建物1車位0,三層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,580710.0,90.59,3,2,2,有,無,無,25000,276.0,,0.0,0,,RPSNMLOJNHMFFFA28CC,25.0220682,121.5414948
大安區,建物,臺北市大安區安和路一段49巷1~30號,0.0,住,1060428,土地0建物1車位0,一層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,650210.0,150.97,0,0,0,無,有,無,108000,715.0,,0.0,0,,RPWNMLOJNHMFFFA68CC,25.0385694,121.5520479
大安區,建物,臺北市大安區忠孝東路三段251巷7弄1~30號,0.0,住,1060427,土地0建物1車位0,一層,4.0,店面(店鋪),住家用,加強磚造,,68.94,0,0,1,有,無,有,62436,906.0,,0.0,0,,RPOOMLOJNHMFFFA97CC,25.0430379,121.5417738
大安區,建物,臺北市大安區光復南路601~630號,0.0,,1060323,土地0建物1車位0,六層,12.0,辦公商業大樓,商業用,鋼筋混凝土造,741227.0,131.99,4,2,2,有,有,有,42000,318.0,,0.0,0,,RPPOMLOJNHMFFFA08CC,25.0315271,121.5571366
大安區,建物,臺北市大安區新生南路三段91~120號,0.0,商,1060427,土地0建物1車位0,一層,4.0,店面(店鋪),住家用,鋼筋混凝土造,,35.18,0,0,0,無,無,有,75000,2132.0,,0.0,0,,RPQOMLOJNHMFFFA18CC,25.025442,121.535062
大安區,建物,臺北市大安區金山南路二段211~240號,0.0,商,1060424,土地0建物1車位0,三層,38.0,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1031224.0,73.78,1,1,1,有,有,有,33423,453.0,,0.0,0,,RPTOMLOJNHMFFFA48CC,25.027877,121.526339
大安區,建物,臺北市大安區延吉街151~180號,0.0,商,1060501,土地0建物1車位0,一層,7.0,店面(店鋪),商業用,鋼筋混凝土造,710813.0,44.92,0,0,0,無,有,無,67000,1492.0,,0.0,0,出租範圍為部分，約10坪,RPUOMLOJNHMFFFA58CC,25.0410759,121.5545557
大安區,建物,臺北市大安區復興南路二段193巷1~30號,0.0,商,1060406,土地0建物1車位0,十二層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040508.0,129.86,3,2,2,有,有,有,90000,693.0,,0.0,0,,RPWOMLOJNHMFFFA78CC,25.0266083,121.5438961
北投區,建物,臺北市北投區中央南路二段1~30號,0.0,工,1060501,土地0建物1車位0,七層,19.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040828.0,89.27,0,0,0,無,無,有,21000,235.0,,0.0,0,,RPRNMLOJNHMFFEA08CC,25.1260487,121.5005871
北投區,建物,臺北市北投區磺港路121~150號,0.0,住,1060423,土地0建物1車位2,四層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030619.0,227.37,2,2,3,有,有,有,36400,160.0,坡道平面,0.0,0,,RPVNMLOJNHMFFEA48CC,25.1295727,121.5032276
士林區,建物,臺北市士林區天母東路31~60號,0.0,商,1060410,土地0建物1車位0,二層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,761105.0,182.77,0,1,1,有,無,無,50000,274.0,,0.0,0,,RPWNMLOJNHMFFEA58CC,25.1182213,121.5319856
士林區,建物,臺北市士林區中山北路六段441巷31~60號,0.0,住,1060420,土地0建物1車位2,五層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,970715.0,305.28,3,2,2,有,有,無,200000,655.0,坡道平面,0.0,0,,RPPOMLOJNHMFFEA97CC,25.1034688,121.524989
北投區,建物,臺北市北投區裕民二路61~90號,0.0,商,1060410,土地0建物1車位0,十四層,19.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021108.0,100.11,2,1,1,有,無,有,60000,599.0,,0.0,0,,RPSOMLOJNHMFFEA28CC,25.1143813,121.5164072
士林區,建物,臺北市士林區德行東路284巷1~30號,0.0,住,1060424,土地0建物1車位0,一層,5.0,店面(店鋪),商業用,鋼筋混凝土造,720531.0,128.28,3,2,2,有,無,無,33000,257.0,,0.0,0,,RPTOMLOJNHMFFEA38CC,25.109722,121.536073
士林區,建物,臺北市士林區中山北路六段157巷1~30號,0.0,工,1060420,土地0建物1車位0,十一層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,971002.0,102.87,2,2,1,有,有,有,67000,651.0,,0.0,0,租金含管理費、網路、第四台及IP電視費用。,RPWOMLOJNHMFFEA68CC,25.1067274,121.5247651
北投區,建物,臺北市北投區立農街一段22巷2弄1~30號,0.0,住,1060504,土地0建物1車位0,二層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,611108.0,83.25,3,2,1,有,無,有,18000,216.0,,0.0,0,,RPXOMLOJNHMFFEA78CC,25.1197227,121.5061323
松山區,建物,臺北市松山區八德路三段91~120號,0.0,商,1060429,土地0建物1車位0,九層,11.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,670616.0,54.35,2,2,1,有,有,有,15000,276.0,,0.0,0,,RPQNMLOJNHMFFDA87CC,25.0483481,121.5533658
信義區,建物,臺北市信義區信義路四段395巷6弄1~30號,0.0,商,1060412,土地0建物1車位0,四層,11.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,931230.0,32.24,1,1,1,有,有,有,21245,659.0,,0.0,0,,RPOOMLOJNHMFFDA77CC,25.033623,121.5439372
信義區,建物,臺北市信義區吳興街350巷1~30號,0.0,住,1060421,土地0建物1車位0,一層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,731101.0,132.97,3,4,1,有,無,有,38888,292.0,,0.0,0,租金含稅價,RPPOMLOJNHMFFDA87CC,25.0255365,121.5662713
松山區,建物,臺北市松山區八德路三段121~150號,0.0,商,1060501,土地0建物1車位0,一層,4.0,店面(店鋪),住商用,鋼筋混凝土造,,96.75,0,0,0,無,無,無,87000,899.0,,0.0,0,,RPROMLOJNHMFFDA08CC,25.0483058,121.5541498
松山區,建物,臺北市松山區八德路二段331~360號,0.0,商,1060410,土地0建物1車位0,四層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980123.0,49.01,1,2,1,有,有,有,31680,646.0,,0.0,0,,RPWOMLOJNHMFFDA58CC,25.0479372,121.5458874
內湖區,建物,臺北市內湖區內湖路三段31~60號,39.82,住,1060429,土地0建物1車位0,一層,7.0,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,740228.0,228.84,0,0,0,無,無,無,80000,350.0,,0.0,0,,RPPNMLOJNHMFFCA67CC,25.0859179,121.5919195
中山區,建物,臺北市中山區中山北路二段93巷1~30號,0.0,商,1060421,土地0建物1車位0,六層,12.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,940803.0,42.62,1,1,1,有,無,有,26719,627.0,,0.0,0,起租日為106年5月12日,RPQNMLOJNHMFFCA77CC,25.0594195,121.5233012
內湖區,建物,臺北市內湖區民權東路六段123巷34弄1~30號,11.17,住,1060428,土地0建物1車位0,六層,13.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,970429.0,92.0,2,2,1,有,有,無,28000,304.0,,0.0,0,,RPRNMLOJNHMFFCA87CC,25.0705428,121.5923482
中山區,建物,臺北市中山區民權東路一段1~30號,0.0,商,1060421,土地0建物1車位1,六層,16.0,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1040623.0,220.76,4,2,2,有,有,有,120000,544.0,坡道平面,47.52,0,,RPOOMLOJNHMFFCA67CC,25.0629802,121.5230766
中山區,建物,臺北市中山區新生北路三段1~30號,0.0,住,1060410,土地0建物1車位0,十二層,12.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,950209.0,46.05,2,2,1,有,有,有,27000,586.0,,0.0,0,,RPQOMLOJNHMFFCA87CC,25.0628897,121.5281771
