district,type,address,land_size,purpose,date,pen,level,floor_num,build_state,use,material,complete_yr,total_size,room,hall,health,compartmented,manage,furniture,PRICE,unit_PRICE,berth,berth_size,berth_price,note,serial_num,lat,lng
南港區,建物,臺北市南港區興中路12巷1~30號,0.0,商,1051008,土地0建物1車位2,二層,10.0,辦公商業大樓,商業用,鋼筋混凝土造,810811.0,150.81,0,0,0,無,有,無,60000,398.0,坡道平面,16.53,0,,RPOOMLLJJILFFDA07CC,25.0550798,121.6072457
大同區,建物,臺北市大同區西寧北路61~90號,0.0,住,1051028,土地0建物1車位0,七層,11.0,華廈(10層含以下有電梯),,鋼筋混凝土造,,76.97,2,1,1,有,無,有,18000,234.0,,0.0,0,,RPQNMLLJJILFFBA96CC,25.0545819,121.50896
中正區,建物,臺北市中正區林森北路1~30號,0.0,商,1051021,土地0建物1車位1,十一層,11.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,950824.0,161.2,3,1,2,有,有,有,58000,360.0,坡道機械,16.31,0,,RPUNMLLJJILFFBA37CC,25.0463358,121.5241773
萬華區,建物,臺北市萬華區中華路一段151~180號,0.0,商,1051012,土地0建物1車位0,十四層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020104.0,154.55,3,2,2,有,有,有,55000,356.0,,0.0,0,,RPWNMLLJJILFFBA57CC,25.040241,121.506849
中正區,建物,臺北市中正區忠孝東路二段91~120號,0.0,商,1051028,土地0建物1車位0,十層,11.0,辦公商業大樓,商業用,鋼筋混凝土造,620331.0,113.3,0,0,0,無,有,無,60000,530.0,,0.0,0,,RPROMLLJJILFFBA17CC,25.043086,121.5298497
大同區,建物,臺北市大同區歸綏街181~210號,0.0,商,1051028,土地0建物1車位0,二層,10.0,套房(1房1廳1衛),商業用,鋼筋混凝土造,840905.0,59.19,1,0,1,有,有,有,18000,304.0,,0.0,0,獨立套房,RPUOMLLJJILFFBA47CC,25.058278,121.513121
萬華區,建物,臺北市萬華區長沙街二段91~120號,0.0,商,1051028,土地0建物1車位0,七層,14.0,辦公商業大樓,見使用執照,鋼筋混凝土造,910208.0,185.42,3,2,2,有,有,有,50000,270.0,,0.0,0,,RPXOMLLJJILFFBA77CC,25.0406073,121.504708
大同區,建物,臺北市大同區承德路三段225巷1~30號,77.2,商,1051101,土地0建物1車位0,一層,5.0,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,720919.0,106.0,0,1,1,有,無,無,32000,302.0,,0.0,0,,RPOPMLLJJILFFBA96CC,25.0702759,121.5189362
士林區,建物,臺北市士林區忠誠路一段16巷22弄1~30號,0.0,住,1051001,土地0建物1車位1,四層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,980513.0,234.46,3,2,2,有,有,有,90000,384.0,坡道平面,0.0,0,,RPPNMLLJJILFFEA17CC,25.1054259,121.5261131
士林區,建物,臺北市士林區福華路174巷1~30號,0.0,其他,1051027,土地0建物1車位0,七層,11.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,790829.0,118.79,3,2,2,有,有,有,50000,421.0,,0.0,0,,RPXNMLLJJILFFEA97CC,25.1055541,121.5221305
北投區,建物,臺北市北投區東華街一段481~510號,0.0,住,1051022,土地0建物1車位0,九層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950720.0,120.78,3,2,2,有,有,有,60000,497.0,,0.0,0,,RPOOMLLJJILFFEA17CC,25.1131317,121.5167749
士林區,建物,臺北市士林區中山北路七段14巷5弄1~30號,0.0,商,1051017,土地0建物1車位0,六層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,750103.0,126.26,3,2,2,有,無,有,70000,554.0,,0.0,0,,RPUOMLLJJILFFEA77CC,25.11921,121.531257
北投區,建物,臺北市北投區光明路181~210號,0.0,商,1051012,土地0建物1車位0,一層,1.0,店面(店鋪),住家用,磚造,250501.0,153.0,0,0,0,無,有,無,70000,458.0,,0.0,0,,RPWOMLLJJILFFEA97CC,25.1357587,121.5029471
士林區,建物,臺北市士林區德行東路109巷102弄1~30號,0.0,住,1051008,土地0建物1車位0,四層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680817.0,129.43,4,2,2,有,無,無,26000,201.0,,0.0,0,,RPPPMLLJJILFFEA37CC,25.1109362,121.5289531
士林區,建物,臺北市士林區中山北路六段211~240號,0.0,住,1051025,土地0建物1車位0,五層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,930518.0,166.37,3,2,2,有,有,有,70000,421.0,,0.0,0,,RPRPMLLJJILFFEA57CC,25.1083439,121.525036
北投區,建物,臺北市北投區知行路211~240號,0.0,住,1050921,土地0建物1車位0,一層,11.0,店面(店鋪),見其他登記事項,鋼筋混凝土造,1001122.0,143.41,0,0,0,無,有,無,70000,488.0,,0.0,0,,RPUPMLLJJILFFEA87CC,25.1194081,121.4667483
北投區,建物,臺北市北投區行義路5巷1~30號,0.0,住,1051101,土地0建物1車位0,三層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980707.0,195.17,3,2,2,有,有,有,60000,307.0,,0.0,0,含管理費出租,RPWPMLLJJILFFEA08CC,25.1243513,121.5257692
大安區,建物,臺北市大安區瑞安街208巷70弄1~30號,0.0,住,1051028,土地0建物1車位0,四層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,880616.0,76.74,3,1,1,有,無,有,16000,208.0,,0.0,0,,RPQNMLLJJILFFFA37CC,25.0304652,121.5403647
大安區,建物,臺北市大安區敦化南路二段91~120號,0.0,其他,1051029,土地0建物1車位0,四層,26.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,741204.0,135.17000000000002,3,2,2,有,無,有,60000,444.0,,0.0,0,,RPSNMLLJJILFFFA57CC,25.0294666,121.5489965
大安區,建物,臺北市大安區永康街61~90號,0.0,商,1051028,土地0建物1車位0,四層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000427.0,70.22,2,1,1,有,有,有,38814,553.0,,0.0,0,,RPWNMLLJJILFFFA97CC,25.02928,121.529757
大安區,建物,臺北市大安區敦化南路一段241~270號,2.0,其他,1051001,土地0建物0車位0,五層,12.0,辦公商業大樓,商業用,鋼筋混凝土造,731214.0,70.08,1,0,0,有,有,無,53000,756.0,,0.0,0,,RPOOMLLJJILFFFA27CC,25.0403156,121.5486055
文山區,建物,臺北市文山區溪口街85巷1~30號,0.0,住,1051027,土地0建物1車位0,三層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700319.0,145.77,4,2,2,有,無,有,23000,158.0,,0.0,0,,RPUNMLLJJILFFAA27CC,24.99449,121.539849
信義區,建物,臺北市信義區永吉路183巷61~90號,20.0,商,1051024,土地0建物1車位0,一層,5.0,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,721007.0,126.85,0,0,0,無,無,無,39800,314.0,,0.0,0,,RPTNMLLJJILFFDA57DC,25.045847,121.5692588
中正區,房地(土地+建物),臺北市中正區南昌路一段121~150號,0.0,住,1051031,土地0建物1車位0,二層,18.0,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,990301.0,302.0900000000001,0,0,0,無,有,無,95000,314.0,,0.0,0,,RPPOMLMJJILFFAA96CC,25.0299515,121.5183336
大安區,建物,臺北市大安區師大路105巷1~30號,31.16,商,1051004,土地0建物1車位0,一層,10.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,961127.0,31.16,0,0,0,無,無,無,60000,1926.0,,0.0,0,,RPPNMLMJJILFFFA37CC,25.0226183,121.5286415
大安區,房地(土地+建物),臺北市大安區仁愛路四段301~330號,28.78,住,1051031,土地1建物1車位0,六層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,701223.0,197.57,4,2,3,有,有,有,72000,364.0,,0.0,0,,RPRNMLMJJILFFFA57CC,25.0379216,121.5532869
大安區,建物,臺北市大安區仁愛路四段91~120號,0.0,其他,1051030,土地0建物1車位0,五層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,770502.0,215.86,4,2,2,有,有,無,113520,526.0,,0.0,0,,RPWNMLMJJILFFFA08CC,25.0380363,121.5478476
大安區,建物,臺北市大安區仁愛路四段361~390號,0.0,其他,1051029,土地0建物1車位0,四層,16.0,辦公商業大樓,商業用,鋼筋混凝土造,730614.0,75.14,0,0,0,無,有,無,38325,510.0,,0.0,0,,RPXNMLMJJILFFFA18CC,25.0375293,121.5556839
大安區,建物,臺北市大安區青田街8巷1~30號,0.0,住,1051031,土地0建物1車位0,三層,4.0,公寓(5樓含以下無電梯),住家用,加強磚造,,102.96,2,2,2,有,無,有,35000,340.0,,0.0,0,,RPPOMLMJJILFFFA47CC,25.0276479,121.531584
大安區,房地(土地+建物),臺北市大安區建國南路二段11巷1~30號,19.69,住,1051102,土地1建物1車位0,一層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,740109.0,86.26,0,0,0,無,無,無,55000,638.0,,0.0,0,,RPROMLMJJILFFFA67CC,25.0329492,121.5383134
士林區,建物,臺北市士林區延平北路五段31~60號,0.0,商,1051003,土地0建物0車位0,全,3.0,透天厝,住商用,加強磚造,560115.0,116.55,0,0,0,無,無,無,57000,489.0,,0.0,0,做店面使用,RPPNMLMJJILFFEA27CC,25.0797458,121.5108651
北投區,建物,臺北市北投區裕民六路1~30號,0.0,商,1051003,土地0建物1車位0,十五層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840828.0,167.65,4,2,2,有,無,有,58000,346.0,,0.0,0,,RPQNMLMJJILFFEA37CC,25.1141396,121.5176631
北投區,建物,臺北市北投區裕民二路61~90號,0.0,商,1051031,土地0建物1車位1,三層,19.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021108.0,173.93,2,2,1,有,有,有,53000,305.0,坡道平面,45.98,0,,RPSOMLMJJILFFEA67CC,25.1143813,121.5164072
北投區,建物,臺北市北投區立農街一段301~330號,0.0,商,1051003,土地0建物1車位0,一層,9.0,店面(店鋪),商業用,鋼筋混凝土造,860122.0,86.0,0,0,0,無,無,無,22000,256.0,,0.0,0,,RPQPMLMJJILFFEA57CC,25.1195162,121.5065236
北投區,建物,臺北市北投區永興路一段31~60號,0.0,住,1051010,土地0建物1車位0,五層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,661121.0,77.57,2,1,1,有,無,有,14000,180.0,,0.0,0,,RPSPMLMJJILFFEA77CC,25.139286,121.5000162
大同區,建物,臺北市大同區承德路三段151~180號,0.0,商,1051013,土地0建物1車位0,十層,12.0,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,960822.0,55.0,1,1,1,有,有,有,24000,436.0,,0.0,0,,RPQNMLMJJILFFBA07CC,25.0678665,121.5186184
大同區,建物,臺北市大同區市民大道一段181~210號,0.0,其他,1051011,土地0建物1車位0,十六層,18.0,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,980724.0,118.12,2,1,2,有,有,有,66000,559.0,,0.0,0,,RPUNMLMJJILFFBA47CC,25.048493,121.5187377
信義區,建物,臺北市信義區市民大道六段301~330號,0.0,商,1051013,土地0建物1車位1,十層,16.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031227.0,274.34000000000003,4,2,2,有,有,有,139500,508.0,坡道平面,38.0,0,,RPRNMLMJJILFFDA37CC,25.0488864,121.5789348
信義區,房地(土地+建物),臺北市信義區信義路六段31~60號,36.35,住,1051101,土地1建物1車位0,一層,7.0,店面(店鋪),見使用執照,鋼筋混凝土造,760825.0,91.21,0,0,0,無,無,無,62436,685.0,,0.0,0,,RPSNMLMJJILFFDA47CC,25.034739,121.575912
松山區,建物,臺北市松山區健康路325巷24弄1~30號,0.0,住,1051016,土地0建物1車位1,九層,12.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041229.0,190.05,3,2,2,有,有,有,55000,289.0,坡道平面,37.84,0,,RPTNMLMJJILFFDA57CC,25.0566478,121.5674364
松山區,建物,臺北市松山區八德路二段331~360號,0.0,商,1051029,土地0建物1車位0,十層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980123.0,47.47,1,1,1,有,有,有,34000,716.0,,0.0,0,,RPROMLMJJILFFDA47CC,25.0479372,121.5458874
松山區,建物,臺北市松山區南京東路四段31~60號,0.0,住,1051027,土地0建物1車位0,九層,12.0,辦公商業大樓,商業用,鋼筋混凝土造,671230.0,144.20999999999995,0,0,0,無,有,無,46000,319.0,,0.0,0,,RPSOMLMJJILFFDA57CC,25.0519706,121.5506435
南港區,房地(土地+建物),臺北市南港區八德路四段781~810號,58.7,工,1051003,土地1建物1車位0,一層,9.0,廠辦,住工用,鋼筋混凝土造,780413.0,236.49,0,0,0,無,有,有,56760,240.0,,0.0,0,免租金裝潢期:自民國105年10月1日起至民國105年11月30日止。,RPTOMLMJJILFFDA67CC,25.0509256,121.5814634
信義區,建物,臺北市信義區信義路五段91巷1~30號,0.0,其他,1051026,土地0建物1車位1,二十一層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,960621.0,329.3400000000001,3,2,2,有,有,無,190000,577.0,坡道平面,0.0,0,,RPUOMLMJJILFFDA77CC,25.0335054,121.5607789
信義區,建物,臺北市信義區福德街31~60號,0.0,住,1051005,土地0建物1車位0,二層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,610701.0,82.87,4,1,1,有,無,無,23000,278.0,,0.0,0,,RPPPMLMJJILFFDA37CC,25.0404916,121.5865751
內湖區,房地(土地+建物),臺北市內湖區瑞光路478巷1~30號,52.02,工,1051101,土地1建物1車位0,二層,9.0,廠辦,工業用,見使用執照,900928.0,317.72,0,0,0,無,有,無,120000,378.0,,0.0,0,,RPQNMLMJJILFFCA17CC,25.0781572,121.5691
內湖區,建物,臺北市內湖區成功路二段317巷1~30號,0.0,商,1051027,土地0建物1車位1,十層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1040630.0,208.8,3,2,2,有,有,無,67000,321.0,坡道平面,34.65,0,,RPSNMLMJJILFFCA37CC,25.065579,121.593307
中山區,房地(土地+建物),臺北市中山區林森北路481~510號,22.6,商,1051101,土地1建物1車位0,四層,6.0,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,610904.0,105.2,2,2,1,有,無,有,35000,333.0,,0.0,0,,RPVNMLMJJILFFCA67CC,25.0611317,121.5257123
中山區,建物,臺北市中山區中山北路一段121巷31~60號,0.0,商,1051015,土地0建物1車位0,五層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000128.0,69.14,1,1,1,有,無,有,40655,588.0,,0.0,0,,RPWNMLMJJILFFCA77CC,25.0509211,121.5245641
中山區,建物,臺北市中山區復興北路391~420號,0.0,商,1051019,土地0建物1車位0,三層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,751125.0,80.33,2,2,1,有,有,有,32000,398.0,,0.0,0,,RPOOMLMJJILFFCA07CC,25.0617911,121.5444188
中山區,建物,臺北市中山區林森北路631~660號,0.0,商,1051028,土地0建物1車位0,五層,9.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,961024.0,133.61,2,1,2,有,有,有,50000,374.0,,0.0,0,,RPSOMLMJJILFFCA47CC,25.0671654,121.5259185
內湖區,建物,臺北市內湖區民權東路六段206巷143弄1~30號,0.0,住,1051031,土地0建物1車位1,五層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1020328.0,122.57,4,2,2,有,有,有,40000,326.0,坡道機械,16.16,0,續約,RPTOMLMJJILFFCA57CC,25.0708453,121.6064241
內湖區,建物,臺北市內湖區陽光街68巷61~90號,0.0,住,1051101,土地0建物1車位0,一層,14.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,900410.0,138.58,1,3,1,有,有,無,45556,329.0,,0.0,0,,RPUOMLMJJILFFCA67CC,25.0766566,121.585999
中山區,建物,臺北市中山區松江路91~120號,0.0,商,1051031,土地0建物0車位0,五層,6.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,620612.0,50.1,1,1,1,有,無,有,28000,559.0,,0.0,0,作辦公使用,RPTQMLMJJILFFCA77CC,25.0496362,121.533209
內湖區,建物,臺北市內湖區大湖山莊街211~240號,0.0,,1051101,土地0建物1車位1,四層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820729.0,51.06,2,2,1,有,有,有,23500,460.0,坡道平面,17.0,0,,RPUNMLNJJILFFCA67CC,25.088375,121.600117
中山區,建物,臺北市中山區農安街1~30號,0.0,商,1051012,土地0建物1車位0,十一層,14.0,套房(1房1廳1衛),商業用,鋼筋混凝土造,980622.0,51.83,1,1,1,有,有,有,50000,965.0,,0.0,0,"含管理費,水費,電費,網路及第四台費用",RPWNMLNJJILFFCA87CC,25.065211,121.5293055
中山區,建物,臺北市中山區林森北路631~660號,0.0,商,1051020,土地0建物1車位0,六層,9.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,961024.0,128.5,3,2,2,有,有,有,50000,389.0,,0.0,0,,RPXNMLNJJILFFCA97CC,25.0671654,121.5259185
中山區,建物,臺北市中山區中山北路二段77巷1~30號,0.0,商,1051025,土地0建物1車位0,七層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,981027.0,78.1,2,2,1,有,有,有,48000,615.0,,0.0,0,"含管理費,有線電視及無線網路費用。",RPOOMLNJJILFFCA17CC,25.0576603,121.5230347
內湖區,建物,臺北市內湖區文德路22巷27弄1~30號,0.0,住,1051031,土地0建物1車位0,五層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,770831.0,111.25,3,2,2,有,無,無,25000,225.0,,0.0,0,,RPPOMLNJJILFFCA27CC,25.076822,121.5798576
中山區,建物,臺北市中山區建國北路二段1~30號,0.0,住,1051027,土地0建物1車位0,九層,14.0,套房(1房1廳1衛),商業用,鋼筋混凝土造,950713.0,59.74,1,1,1,有,有,有,32000,536.0,,0.0,0,含管理費,RPROMLNJJILFFCA47CC,25.0523809,121.5371887
中山區,建物,臺北市中山區中山北路三段31~60號,0.0,其他,1051006,土地0建物1車位0,五層,8.0,辦公商業大樓,商業用,鋼筋混凝土造,620528.0,996.2,0,0,0,無,有,無,376680,378.0,,0.0,0,租金含管理費(100元/坪),RPSOMLNJJILFFCA57CC,25.0657089,121.522573
內湖區,建物,臺北市內湖區文德路171巷9弄1~30號,0.0,住,1051030,土地0建物1車位0,一層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740410.0,111.63,3,2,2,有,無,有,33000,296.0,,0.0,0,,RPTOMLNJJILFFCA67CC,25.0794198,121.5853312
中山區,房地(土地+建物),臺北市中山區遼寧街31~60號,0.0,住,1051030,土地0建物1車位0,一層,5.0,店面(店鋪),住家用,鋼筋混凝土造,970806.0,24.72,0,1,1,有,無,無,15000,607.0,,0.0,0,,RPVOMLNJJILFFCA87CC,25.0480205,121.5423603
內湖區,建物,臺北市內湖區堤頂大道二段481~510號,0.0,工,1051102,土地0建物1車位0,七層,13.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,980729.0,101.94,2,2,1,有,有,無,31000,304.0,,0.0,0,,RPXOMLNJJILFFCA08CC,25.082885,121.5618128
中山區,建物,臺北市中山區長安東路一段65巷1~30號,0.0,商,1051029,土地0建物1車位0,五層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030703.0,97.44,2,1,2,有,有,有,46000,472.0,,0.0,0,,RPPPMLNJJILFFCA37CC,25.0468527,121.5299559
內湖區,建物,臺北市內湖區潭美街571~600號,0.0,工,1051027,土地0建物1車位7,地下一層,5.0,廠辦,商業用,鋼筋混凝土造,860324.0,1537.1999999999996,0,0,0,無,有,無,316200,206.0,坡道平面,0.0,0,B1F(分租),RPRPMLNJJILFFCA57CC,25.0611961,121.6016788
內湖區,建物,臺北市內湖區民權東路六段180巷42弄1~30號,0.0,住,1051023,土地0建物1車位0,八層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,961221.0,100.95,3,2,2,有,有,有,30000,297.0,,0.0,0,,RPUPMLNJJILFFCA87CC,25.0674367,121.5927097
內湖區,建物,臺北市內湖區民權東路六段121~150號,0.0,住,1051021,土地0建物1車位0,七層,16.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960621.0,28.67,1,1,1,有,有,有,21000,732.0,,0.0,0,,RPVPMLNJJILFFCA97CC,25.0691137,121.5927226
中山區,房地(土地+建物),臺北市中山區八德路二段337巷1~30號,9.95,商,1051017,土地1建物2車位0,一層,14.0,店面(店鋪),商業用,鋼筋混凝土造,720903.0,128.2,0,0,0,無,有,無,120000,936.0,,0.0,0,,RPXPMLNJJILFFCA18CC,25.046097,121.539946
中山區,建物,臺北市中山區建國北路一段31~60號,0.0,商,1051017,土地0建物1車位1,八層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960913.0,106.22,1,1,1,有,有,有,57000,537.0,坡道平面,0.0,0,租金內含管理費及車位。,RPOQMLNJJILFFCA37CC,25.0478385,121.5393649
中山區,建物,臺北市中山區敬業一路128巷1~30號,0.0,商,1051017,土地0建物1車位1,二層,11.0,辦公商業大樓,商業用,鋼筋混凝土造,961127.0,172.91,0,1,1,有,有,無,45000,260.0,坡道平面,31.45,0,,RPPQMLNJJILFFCA47CC,25.0835466,121.5525998
內湖區,房地(土地+建物),臺北市內湖區成功路四段182巷6弄1~30號,18.63,商,1051018,土地1建物1車位0,三層,5.0,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,720709.0,102.43,3,2,2,有,無,無,29000,283.0,,0.0,0,,RPRQMLNJJILFFCA67CC,25.084007,121.593753
中山區,建物,臺北市中山區松江路301~330號,0.0,商,1051007,土地0建物0車位0,四層,12.0,辦公商業大樓,住家用,鋼筋混凝土造,661208.0,174.67000000000004,2,1,0,有,有,有,56000,321.0,,0.0,0,,RPWQMLNJJILFFCA18CC,25.0611915,121.5334002
信義區,建物,臺北市信義區莊敬路325巷1~30號,0.0,商,1051025,土地0建物1車位0,一層,7.0,店面(店鋪),商業用,鋼筋混凝土造,740128.0,115.96,0,1,1,有,無,無,60000,517.0,,0.0,0,,RPQNMLNJJILFFDA37CC,25.0283629,121.56374
松山區,建物,臺北市松山區南京東路四段53巷11弄1~30號,0.0,住,1051015,土地0建物1車位0,六層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,990105.0,106.99,2,2,2,有,有,有,56000,523.0,,0.0,0,含管理費。,RPTNMLNJJILFFDA67CC,25.0532687,121.5510195
